district_name,N,P,K,temperature,ph,rainfall,label,yield,NPK_total,recommended_crop,expected_yield,log_yield,log_expected_yield
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,291.04,254.66,ONION,140.34,5.676890779187885,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,162.16,254.66,ONION,140.34,5.094731314449358,4.951168335262708
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.49,254.66,BANANA,112.64,1.2499017362143359,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.82,254.66,BANANA,112.64,1.0367368849500223,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.63,254.66,BANANA,112.64,0.9669838461896731,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,248.68,254.66,BANANA,112.64,5.520180097962524,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,181.74,254.66,BANANA,112.64,5.208064377570475,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,162.96,254.66,BANANA,112.64,5.099622495636137,4.733035556985987
32,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,3.0,254.66,BAJRA,100.0,1.3862943611198906,4.61512051684126
32,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,300.0,254.66,BAJRA,100.0,5.707110264748875,4.61512051684126
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,3.08,254.66,POTATO,111.26499999999999,1.4060969884160703,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.99,254.66,POTATO,111.26499999999999,1.095273387402595,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,307.95,254.66,POTATO,111.26499999999999,5.733179451506989,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,199.24,254.66,POTATO,111.26499999999999,5.299516647123519,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,147.83,254.66,POTATO,111.26499999999999,5.0028047149810675,4.720862147984164
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.41,254.66,ONION,140.34,0.8796267475025636,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,3.09,254.66,ONION,140.34,1.4085449700547104,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,140.98,254.66,ONION,140.34,4.95568620261124,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,308.82,254.66,ONION,140.34,5.735991483678217,4.951168335262708
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.7,254.66,BANANA,112.64,0.9932517730102833,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.51,254.66,BANANA,112.64,1.2556160374777743,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,169.76,254.66,BANANA,112.64,5.140259061889761,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,250.56,254.66,BANANA,112.64,5.527681529675303,4.733035556985987
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.86,254.66,POTATO,111.26499999999999,1.3506671834767394,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.24,254.66,POTATO,111.26499999999999,1.1755733298042381,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,286.49,254.66,POTATO,111.26499999999999,5.66118807702378,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,224.14,254.66,POTATO,111.26499999999999,5.416722430926658,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,145.71,254.66,POTATO,111.26499999999999,4.988457849151553,4.720862147984164
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.25,254.66,ONION,140.34,1.1786549963416462,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,3.08,254.66,ONION,140.34,1.4060969884160703,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,224.51,254.66,ONION,140.34,5.418364503857487,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,307.81,254.66,ONION,140.34,5.7327262010459785,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,158.33,254.66,ONION,140.34,5.0709775231024175,4.951168335262708
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.62,254.66,BANANA,112.64,0.9631743177730056,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,3.38,254.66,BANANA,112.64,1.4770487243883548,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,161.69,254.66,BANANA,112.64,5.091846549521079,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,338.01,254.66,BANANA,112.64,5.826029605470451,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,166.67,254.66,BANANA,112.64,5.121997761949716,4.733035556985987
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,3.14,254.66,POTATO,111.26499999999999,1.420695787837223,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.75,254.66,POTATO,111.26499999999999,1.3217558399823195,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,314.48,254.66,POTATO,111.26499999999999,5.75409528852979,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,274.51,254.66,POTATO,111.26499999999999,5.618623925574879,4.720862147984164
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.65,254.66,ONION,140.34,0.9745596399981308,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.52,254.66,ONION,140.34,1.2584609896100056,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,165.15,254.66,ONION,140.34,5.112890994800603,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,251.67,254.66,ONION,140.34,5.532084289499378,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,155.56,254.66,ONION,140.34,5.0534393230878205,4.951168335262708
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.31,254.66,BANANA,112.64,1.1969481893889715,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.02,254.66,BANANA,112.64,1.1052568313867783,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,231.25,254.66,BANANA,112.64,5.447814377693948,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,201.91,254.66,BANANA,112.64,5.3127625309795325,4.733035556985987
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,3.11,254.66,POTATO,111.26499999999999,1.4134230285081433,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.19,254.66,POTATO,111.26499999999999,1.1600209167967532,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.45,254.66,POTATO,111.26499999999999,0.8960880245566356,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,311.44,254.66,POTATO,111.26499999999999,5.744412450742097,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,219.2,254.66,POTATO,111.26499999999999,5.394536224288579,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,145.45,254.66,POTATO,111.26499999999999,4.986684073273742,4.720862147984164
26,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.5,254.66,BAJRA,101.5,1.252762968495368,4.629862798578463
26,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,250.0,254.66,BAJRA,101.5,5.5254529391317835,4.629862798578463
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.18,254.66,ONION,140.34,0.7793248768009976,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.63,254.66,ONION,140.34,1.2892326482767593,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,118.28,254.66,ONION,140.34,4.781473670456483,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,262.71,254.66,ONION,140.34,5.57485001452115,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,162.5,254.66,ONION,140.34,5.096812990337308,4.951168335262708
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.32,254.66,BANANA,112.64,0.8415671856782186,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.14,254.66,BANANA,112.64,1.144222799920162,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.67,254.66,BANANA,112.64,0.9820784724121582,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,131.77,254.66,BANANA,112.64,4.8886183079078105,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,214.39,254.66,BANANA,112.64,5.372450338389264,4.733035556985987
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.37,254.66,POTATO,111.26499999999999,1.2149127443642704,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.31,254.66,POTATO,111.26499999999999,0.8372475245337022,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,236.87,254.66,POTATO,111.26499999999999,5.471724305952417,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,130.72,254.66,POTATO,111.26499999999999,4.880678457508163,4.720862147984164
26,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.0,254.66,BAJRA,101.5,1.0986122886681098,4.629862798578463
26,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,200.0,254.66,BAJRA,101.5,5.303304908059076,4.629862798578463
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,0.64,254.66,ONION,140.34,0.49469624183610705,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.77,254.66,ONION,140.34,1.3270750014599193,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,63.75,254.66,ONION,140.34,4.1705337005796475,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,276.81,254.66,ONION,140.34,5.626937426792593,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,166.67,254.66,ONION,140.34,5.121997761949716,4.951168335262708
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,0.99,254.66,BANANA,112.64,0.688134638736401,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.86,254.66,BANANA,112.64,1.0508216248317612,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.57,254.66,BANANA,112.64,0.9439058989071285,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,99.28,254.66,BANANA,112.64,4.607966273290093,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,186.21,254.66,BANANA,112.64,5.232230981420177,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,157.14,254.66,BANANA,112.64,5.063480716642781,4.733035556985987
32,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.0,254.66,BAJRA,100.0,1.0986122886681098,4.61512051684126
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,120.13,254.66,POTATO,111.26499999999999,4.796864349028711,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,166.67,254.66,POTATO,111.26499999999999,5.121997761949716,4.720862147984164
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,73.68,254.66,ONION,140.34,4.313212318673522,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,248.15,254.66,ONION,140.34,5.518055124727414,4.951168335262708
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,126.67,254.66,BANANA,112.64,4.84944880983226,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,197.58,254.66,BANANA,112.64,5.2911920416054485,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,168.42,254.66,BANANA,112.64,5.132380839003405,4.733035556985987
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.23,254.66,POTATO,111.26499999999999,0.8020015854720274,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.03,254.66,POTATO,111.26499999999999,1.1085626195212777,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.39,254.66,POTATO,111.26499999999999,0.8712933659434192,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,122.81,254.66,POTATO,111.26499999999999,4.8187481324326,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,202.75,254.66,POTATO,111.26499999999999,5.316893752120972,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,138.71,254.66,POTATO,111.26499999999999,4.939568845662396,4.720862147984164
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.35,254.66,ONION,140.34,0.8544153281560676,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.84,254.66,ONION,140.34,1.3454723665996355,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.69,254.66,ONION,140.34,0.9895411936137477,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,135.35,254.66,ONION,140.34,4.9152251092915975,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,283.67,254.66,ONION,140.34,5.6513306146537765,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,169.23,254.66,ONION,140.34,5.137150463826479,4.951168335262708
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.11,254.66,BANANA,112.64,0.7466879474879752,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.56,254.66,BANANA,112.64,0.9400072584914712,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,110.69,254.66,BANANA,112.64,4.715727176552735,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,164.62,254.66,BANANA,112.64,5.109696007605554,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,156.25,254.66,BANANA,112.64,5.05783689558055,4.733035556985987
32,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.0,254.66,BAJRA,100.0,0.6931471805599453,4.61512051684126
32,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,100.0,254.66,BAJRA,100.0,4.61512051684126,4.61512051684126
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,0.96,254.66,POTATO,111.26499999999999,0.6729444732424258,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,0.51,254.66,POTATO,111.26499999999999,0.412109650826833,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,95.52,254.66,POTATO,111.26499999999999,4.569750240756831,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,51.43,254.66,POTATO,111.26499999999999,3.9594789465844413,4.720862147984164
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.68,254.66,ONION,140.34,0.9858167945227653,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,211.54,254.66,ONION,140.34,5.359130205944549,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,168.09,254.66,ONION,140.34,5.130431117550338,4.951168335262708
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,0.29,254.66,BANANA,112.64,0.25464221837358075,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,0.35,254.66,BANANA,112.64,0.30010459245033805,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,29.41,254.66,BANANA,112.64,3.4147715016892732,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,35.05,254.66,BANANA,112.64,3.584906863730958,4.733035556985987
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.76,254.66,POTATO,111.26499999999999,1.0152306797290587,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,0.78,254.66,POTATO,111.26499999999999,0.5766133643039938,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.64,254.66,POTATO,111.26499999999999,0.9707789171582247,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,175.71,254.66,POTATO,111.26499999999999,5.174509970819964,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,77.78,254.66,POTATO,111.26499999999999,4.36665915754276,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,163.64,254.66,POTATO,111.26499999999999,5.103761272085739,4.720862147984164
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.61,254.66,ONION,140.34,0.9593502213346021,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.88,254.66,ONION,140.34,1.355835153635182,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.75,254.66,ONION,140.34,1.0116009116784799,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,161.25,254.66,ONION,140.34,5.0891383555842,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,287.76,254.66,ONION,140.34,5.66559589327096,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,175.0,254.66,ONION,140.34,5.170483995038151,4.951168335262708
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.4,254.66,BANANA,112.64,0.8754687373538999,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.08,254.66,BANANA,112.64,1.1249295969854831,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.78,254.66,BANANA,112.64,1.0224509277025458,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,140.32,254.66,BANANA,112.64,4.951026822490944,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,207.75,254.66,BANANA,112.64,5.341137363730965,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,177.78,254.66,BANANA,112.64,5.186155999659706,4.733035556985987
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.53,254.66,POTATO,111.26499999999999,0.9282193027394289,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.84,254.66,POTATO,111.26499999999999,1.0438040521731147,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.4,254.66,POTATO,111.26499999999999,0.8754687373538999,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,153.12,254.66,POTATO,111.26499999999999,5.037731519757957,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,183.74,254.66,POTATO,111.26499999999999,5.218949431164464,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,140.0,254.66,POTATO,111.26499999999999,4.948759890378168,4.720862147984164
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.14,254.66,ONION,140.34,1.144222799920162,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.83,254.66,ONION,140.34,1.0402767116551463,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.33,254.66,ONION,140.34,0.8458682675776092,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,214.29,254.66,ONION,140.34,5.371985956473237,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,183.33,254.66,ONION,140.34,5.216727629508083,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,133.33,254.66,ONION,140.34,4.900299459074922,4.951168335262708
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.84,254.66,BANANA,112.64,1.0438040521731147,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.38,254.66,BANANA,112.64,0.8671004876833833,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,0.13,254.66,BANANA,112.64,0.12221763272424921,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,183.57,254.66,BANANA,112.64,5.2180287953192,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,138.46,254.66,BANANA,112.64,4.9377778217928645,4.733035556985987
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,0.63,254.66,POTATO,111.26499999999999,0.48858001481867097,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.16,254.66,POTATO,111.26499999999999,0.7701082216960736,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,62.86,254.66,POTATO,111.26499999999999,4.156693187286636,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,115.71,254.66,POTATO,111.26499999999999,4.759692225424263,4.720862147984164
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,0.62,254.66,ONION,140.34,0.4824261492442927,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.53,254.66,ONION,140.34,0.9282193027394289,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,61.97,254.66,ONION,140.34,4.142658422500651,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,153.06,254.66,ONION,140.34,5.03734213692482,4.951168335262708
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,0.63,254.66,BANANA,112.64,0.48858001481867097,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.16,254.66,BANANA,112.64,0.7701082216960736,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,62.59,254.66,BANANA,112.64,4.152456225279317,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,115.79,254.66,BANANA,112.64,4.760377450290474,4.733035556985987
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.48,254.66,POTATO,111.26499999999999,0.9082585601768908,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.58,254.66,POTATO,111.26499999999999,0.9477893989335261,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.65,254.66,POTATO,111.26499999999999,0.9745596399981308,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,148.44,254.66,POTATO,111.26499999999999,5.006894974480533,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,157.95,254.66,POTATO,111.26499999999999,5.068589687356812,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,164.71,254.66,POTATO,111.26499999999999,5.110239272641702,4.720862147984164
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.52,254.66,ONION,140.34,0.9242589015233319,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.51,254.66,ONION,140.34,0.9202827531436926,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,152.38,254.66,ONION,140.34,5.032918502336713,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,151.06,254.66,ONION,140.34,5.0242751798002905,4.951168335262708
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.37,254.66,BANANA,112.64,0.8628899551470398,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.79,254.66,BANANA,112.64,1.0260415958332743,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,137.19,254.66,BANANA,112.64,4.928629549815393,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,155.2,254.66,BANANA,112.64,5.051137237405586,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,179.17,254.66,BANANA,112.64,5.1939008496276085,4.733035556985987
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.16,254.66,POTATO,111.26499999999999,1.1505720275988207,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.54,254.66,POTATO,111.26499999999999,0.9321640810304452,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,215.52,254.66,POTATO,111.26499999999999,5.377682921928777,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,154.43,254.66,POTATO,111.26499999999999,5.046195469494807,4.720862147984164
0,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,153.33,254.66,POTATO,111.26499999999999,5.03909316691274,4.720862147984164
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.06,254.66,ONION,140.34,1.1184149159642893,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.4,254.66,ONION,140.34,0.8754687373538999,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,205.56,254.66,ONION,140.34,5.330590927098332,4.951168335262708
29,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,140.0,254.66,ONION,140.34,4.948759890378168,4.951168335262708
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.13,254.66,BANANA,112.64,1.1410330045520618,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.5,254.66,BANANA,112.64,0.9162907318741551,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,212.73,254.66,BANANA,112.64,5.364713536187719,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,150.29,254.66,BANANA,112.64,5.019198524756743,4.733035556985987
31,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,178.26,254.66,BANANA,112.64,5.188837265929216,4.733035556985987
