district_name,N,P,K,temperature,ph,rainfall,label,yield,Area,Production,Season
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WATERMELON,2.7555697170701863,41346.75,14873902.51,1
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WATERMELON,2.9418039315284354,41346.75,14873902.51,1
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WATERMELON,3.3203487937988347,41346.75,14873902.51,1
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WATERMELON,2.768204123921957,41346.75,14873902.51,1
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WATERMELON,3.633366744183677,41346.75,14873902.51,1
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WATERMELON,0.3148107398400335,41346.75,14873902.51,1
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WHEAT,0.5877866649021191,87146.98,8002753.93,2
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WHEAT,4.757805432411685,87146.98,8002753.93,2
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WHEAT,4.61512051684126,87146.98,8002753.93,2
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WHEAT,0.6312717768418579,87146.98,8002753.93,2
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WHEAT,0.76080582903376,87146.98,8002753.93,2
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WHEAT,0.8285518175661483,87146.98,8002753.93,2
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WHEAT,4.195395806291828,87146.98,8002753.93,2
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WHEAT,4.715906227582757,87146.98,8002753.93,2
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WHEAT,0.6418538861723948,87146.98,8002753.93,2
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WHEAT,5.031548415676463,87146.98,8002753.93,2
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WHEAT,0.5933268452777344,87146.98,8002753.93,2
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WHEAT,4.709530201312334,87146.98,8002753.93,2
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WHEAT,4.39974375547904,87146.98,8002753.93,2
1,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,0.5247285289349821,1538.08,39927.38,1
1,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,4.248066578757805,1538.08,39927.38,1
1,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,0.4382549309311553,1538.08,39927.38,1
1,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,4.028382806544341,1538.08,39927.38,1
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,5.381922950402833,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,4.833102254034098,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,4.974247896643866,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,4.321347323862031,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,5.5897548785012345,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,4.61512051684126,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,5.24533844175715,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,5.303304908059076,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.0986122886681096,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.3862943611198906,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,5.707110264748875,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.1631508098056809,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,5.3981627015177525,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.3402504226184837,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.252762968495368,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,5.64481065287963,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,5.525452939131784,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.2383742310432684,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,5.5071591331513865,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,3.9318256327243257,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.1662709371419244,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,0.4054651081081644,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,5.404612445365639,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.3987168811184478,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,0.982078472412158,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,5.722800480491963,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,5.121997761949716,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.4327007339340465,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.3001916620664788,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,0.6931471805599453,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,5.769414148085031,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,0.9631743177730056,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,0.371563556432483,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,5.093136515607999,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,3.838376465259848,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,5.137150463826479,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,0.7747271675523681,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,4.7678840964758376,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.144222799920162,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,5.371985956473237,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,0.76080582903376,500.0,1325625.0,4
1,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,4.747450693244862,500.0,1325625.0,4
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,4.22814675151123,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,5.625388407228189,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,4.760377450290474,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,4.999978713907727,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,4.956038302893036,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,4.513493397416188,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,0.8837675401685949,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,4.962424961791832,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,0.982078472412158,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,5.121997761949716,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,1.2237754316221157,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,5.484796933490655,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,1.0715836162801904,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,5.262690188904886,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,5.18329925496377,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,5.100841561982405,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,4.736549264044472,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,0.7419373447293773,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,4.979763630429169,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,0.8197798314933114,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,4.854137417311759,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,0.6931471805599453,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,0.9162907318741552,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,4.61512051684126,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,5.017279836814924,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,0.4700036292457356,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,4.110873864173311,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,1.0986122886681096,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,5.303304908059076,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,0.76080582903376,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,4.747450693244862,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,0.4054651081081644,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,0.5364933705145685,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,3.9318256327243257,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,4.282620578207235,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,0.8544153281560676,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,4.914784968439421,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,0.5247285289349821,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,0.6259384308664953,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,4.244917420701475,28864.38,2020580.57,1
1,29.41,41.44,27.88,25.91513406,6.51,819.1890095,BLACKGRAM,4.47688216568656,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,0.6931471805599453,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,0.418710334858185,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,0.8109302162163288,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,4.61512051684126,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,5.208502062225673,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,0.3506568716131693,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,3.466672963621067,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,0.4446858212614457,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,0.4054651081081644,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,3.692124184278825,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,0.2700271372130601,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,0.4510756193602167,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,0.7227059828014898,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,4.0353020215883175,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,0.4382549309311553,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,4.214642950244135,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,0.5877866649021191,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,0.5007752879124893,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,0.4252677354043441,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,0.3364722366212129,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,3.995076560563432,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,CHILLIES,0.5596157879354227,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,COCONUT,3.713572066704308,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,COCONUT,3.6975913947159578,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,COCONUT,0.2546422183735807,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,COCONUT,0.4700036292457356,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,COCONUT,4.110873864173311,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,COCONUT,3.5360196074696004,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,COCONUT,3.393501175027685,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,COCONUT,4.61512051684126,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,COCONUT,3.6696966346971625,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,COCONUT,3.258096538021482,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,3.867234822638012,63.0,1690.0,4
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,3.332918540908861,63.0,1690.0,4
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,0.1397619423751586,63.0,1690.0,4
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,2.926382195419198,63.0,1690.0,4
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,4.2656332579940335,63.0,1690.0,4
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,0.5306282510621704,63.0,1690.0,4
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,0.3364722366212129,63.0,1690.0,4
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,3.890186310818972,63.0,1690.0,4
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,0.4510756193602167,63.0,1690.0,4
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,0.4382549309311553,63.0,1690.0,4
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,3.7152779279684673,63.0,1690.0,4
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,2.048982334195127,63.0,1690.0,4
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,3.1135153092103742,63.0,1690.0,4
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,0.2311117209633866,63.0,1690.0,4
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,2.787477334733532,63.0,1690.0,4
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,4.315352501405889,63.0,1690.0,4
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,0.1655144384775733,63.0,1690.0,4
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GRAPES,4.35799005684564,63.0,1690.0,4
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GROUNDNUT,4.02535169073515,1599.19,150766.45,3
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GROUNDNUT,0.4700036292457356,1599.19,150766.45,3
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GROUNDNUT,3.610917912644224,1599.19,150766.45,3
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GROUNDNUT,4.546799272661762,1599.19,150766.45,3
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GROUNDNUT,0.4382549309311553,1599.19,150766.45,3
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GROUNDNUT,4.308245532169378,1599.19,150766.45,3
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GROUNDNUT,0.3148107398400335,1599.19,150766.45,3
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GROUNDNUT,0.5481214085096876,1599.19,150766.45,3
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GROUNDNUT,0.3364722366212129,1599.19,150766.45,3
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GROUNDNUT,4.1852511209097765,1599.19,150766.45,3
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,GROUNDNUT,3.713572066704308,1599.19,150766.45,3
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,JOWAR,3.258096538021482,37886.04,3531294.45,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,JOWAR,2.3978952727983707,37886.04,3531294.45,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,JOWAR,3.713572066704308,37886.04,3531294.45,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,JOWAR,3.9318256327243257,37886.04,3531294.45,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,JUTE,4.61512051684126,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,KIDNEYBEANS,3.5360196074696004,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,KIDNEYBEANS,0.6931471805599453,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,4.413646418429337,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,4.3815265096322,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,4.920783523368564,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,4.53571292097287,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,4.214642950244135,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,5.002535915839606,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,4.61512051684126,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,4.514698282824016,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,0.7929925155296614,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,4.802380355275797,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,0.4637340162321401,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,4.098336583491638,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,1.0043016091968684,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,5.15675380222625,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,1.4011829736136412,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,0.6931471805599453,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,5.727368784462342,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,0.5709795465857378,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,4.356067595503785,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,0.9669838461896731,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,5.097424424168647,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,1.1662709371419244,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,5.40303767731844,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,1.3686394258811698,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,5.683715812505887,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,1.235471471385307,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,5.499419786985366,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,5.367283571012759,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,0.8415671856782186,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,4.888467660122048,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,1.085189268335969,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,5.283152966028264,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,5.280916851867869,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,0.8837675401685949,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,4.963823172310452,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,0.9783261227936076,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,0.4054651081081644,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,5.115055367677026,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,3.9318256327243257,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,0.924258901523332,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,5.0307646653914215,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,0.904218150639886,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,0.3074846997479606,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,4.998360263220643,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,3.620600613360642,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,0.9162907318741552,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,0.2311117209633866,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,5.016285965605071,28864.38,2020580.57,1
1,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,3.3130945001071823,28864.38,2020580.57,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.4054651081081644,517.59,65021.31,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.3576744442718159,517.59,65021.31,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,3.828641396489095,517.59,65021.31,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,3.781002742989742,517.59,65021.31,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,3.18138162044062,517.59,65021.31,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.4700036292457356,517.59,65021.31,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,4.0353020215883175,517.59,65021.31,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,3.973494327516247,517.59,65021.31,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.4446858212614457,517.59,65021.31,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,3.9318256327243257,517.59,65021.31,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.418710334858185,517.59,65021.31,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,4.110873864173311,517.59,65021.31,1
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.300104592450338,517.59,65021.31,1
1,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,4.840479434201172,28864.38,2020580.57,1
1,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,4.590259573252337,28864.38,2020580.57,1
1,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,4.683704063642198,28864.38,2020580.57,1
1,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,4.648325456302019,28864.38,2020580.57,1
1,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,4.18783490530944,28864.38,2020580.57,1
1,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,0.5007752879124893,28864.38,2020580.57,1
