district_name,N,P,K,temperature,humidity,ph,rainfall,label,yield
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,0.26
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WHEAT,0.65
0,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,0.38
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,0.07
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,0.92
0,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,83.85
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,0.33
0,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,0.47
0,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,0.74
0,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,0.67
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,POMEGRANATE,0.17
0,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,2.24
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JOWAR,0.5
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GROUNDNUT,0.77
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,0.23
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,0.55
0,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,1.67
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,51.24
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,MAIZE,60.51
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,151.27
0,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,74.0
0,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,75.0
0,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,141.18
0,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,67.36
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,POMEGRANATE,16.67
0,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,286.49
0,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,224.14
0,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,145.71
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,60.94
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,26.32
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JUTE,47.83
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,25.0
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WHEAT,65.38
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JOWAR,50.0
0,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,37.84
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GROUNDNUT,76.58
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,16.67
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,40.0
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,91.72
0,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,8384.92
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,33.33
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,54.55
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,50.0
0,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,46.73
0,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,166.8
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,0.8
26,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,1.0
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,0.33
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,0.33
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WHEAT,0.82
26,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,2.51
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,0.5
26,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,0.67
26,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,0.65
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JOWAR,0.4
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,80.0
26,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,65.0
26,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,100.0
26,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,150.0
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,33.33
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,33.33
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JUTE,45.63
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,33.33
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WHEAT,82.08
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JOWAR,40.0
26,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,251.21
26,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,279.69
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,50.0
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,46.15
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,100.0
26,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,66.67
29,78.12,49.75,44.17,30.0,83.2,6.5,650.0,RICE,1.0
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,MAIZE,0.48
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,PIGEONPEAS,0.69
29,29.41,41.44,27.88,25.92,83.2,6.51,819.19,BLACKGRAM,1.28
29,54.63,37.03,36.6,29.8,83.2,6.76,496.0,LENTIL,1.51
29,135.0,70.0,49.66,25.92,83.2,6.61,819.19,BANANA,2.25
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,GRAPES,0.65
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,WATERMELON,0.19
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,WHEAT,0.79
29,92.43,47.28,48.35,29.6,83.2,6.52,1240.0,BAJRA,1.52
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,SOYABEAN,0.3
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,ONION,2.0
29,131.61,70.63,113.98,27.35,83.2,6.86,948.98,POTATO,89.45
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,CHILLIES,0.33
29,48.18,35.0,25.0,25.92,83.2,6.73,819.19,NIGER SEED,0.79
29,34.62,39.62,21.15,22.5,83.2,6.48,550.0,MOTHBEANS,0.6
29,54.63,37.03,36.6,29.8,83.2,6.76,496.0,LENTIL,0.9
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,POMEGRANATE,0.22
29,135.0,70.0,49.66,25.92,83.2,6.61,819.19,BANANA,3.08
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,JOWAR,0.2
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,GROUNDNUT,0.46
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,SOYABEAN,0.23
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,CHILLIES,0.5
29,91.76,53.12,49.74,19.8,83.2,6.73,596.0,SESAMUM,1.64
29,78.12,49.75,44.17,30.0,83.2,6.5,650.0,RICE,100.0
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,MAIZE,48.46
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,PIGEONPEAS,68.75
29,34.62,39.62,21.15,22.5,83.2,6.48,550.0,MOTHBEANS,60.36
29,29.41,41.44,27.88,25.92,83.2,6.51,819.19,BLACKGRAM,127.99
29,29.41,41.44,27.88,25.92,83.2,6.51,819.19,BLACKGRAM,222.5
29,54.63,37.03,36.6,29.8,83.2,6.76,496.0,LENTIL,150.85
29,54.63,37.03,36.6,29.8,83.2,6.76,496.0,LENTIL,89.66
29,135.0,70.0,49.66,25.92,83.2,6.61,819.19,BANANA,224.51
29,135.0,70.0,49.66,25.92,83.2,6.61,819.19,BANANA,307.81
29,135.0,70.0,49.66,25.92,83.2,6.61,819.19,BANANA,158.33
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,GRAPES,65.45
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,WATERMELON,18.75
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,JUTE,35.71
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,COCONUT,33.51
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,WHEAT,79.45
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,JOWAR,20.0
29,92.43,47.28,48.35,29.6,83.2,6.52,1240.0,BAJRA,151.98
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,GROUNDNUT,46.15
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,SUNFLOWER,40.0
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,ONION,200.0
29,131.61,70.63,113.98,27.35,83.2,6.86,948.98,POTATO,8944.61
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,CHILLIES,33.33
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,CHILLIES,50.0
29,48.18,35.0,25.0,25.92,83.2,6.73,819.19,NIGER SEED,78.72
29,91.76,53.12,49.74,19.8,83.2,6.73,596.0,SESAMUM,164.29
31,78.12,49.75,44.17,30.0,82.3,6.5,550.0,RICE,0.3
31,78.12,49.75,44.17,25.92,82.3,6.5,819.19,MAIZE,0.36
31,78.12,49.75,44.17,20.0,82.3,6.5,548.0,PIGEONPEAS,1.71
31,29.41,41.44,27.88,27.2,82.3,6.51,696.0,BLACKGRAM,0.44
31,54.63,37.03,36.6,25.0,82.3,6.76,644.44,LENTIL,0.44
31,135.0,70.0,49.66,25.92,82.3,6.61,819.19,BANANA,1.62
31,78.12,49.75,44.17,30.0,82.3,6.5,600.0,GRAPES,0.3
31,92.43,47.28,48.35,25.92,82.3,6.52,819.19,BAJRA,0.14
31,78.12,49.75,44.17,25.92,82.3,6.5,819.19,SOYABEAN,0.1
31,78.12,49.75,44.17,25.0,82.3,6.5,344.44,ONION,0.88
31,131.61,70.63,113.98,27.2,82.3,6.86,1096.0,POTATO,92.57
31,78.12,49.75,44.17,25.92,82.3,6.5,819.19,CHILLIES,0.33
31,48.18,35.0,25.0,27.22,82.3,6.73,500.0,NIGER SEED,0.28
31,34.62,39.62,21.15,30.0,82.3,6.48,744.44,MOTHBEANS,0.78
31,54.63,37.03,36.6,25.0,82.3,6.76,644.44,LENTIL,0.61
31,78.12,49.75,44.17,25.92,82.3,6.5,819.19,POMEGRANATE,0.25
31,135.0,70.0,49.66,25.92,82.3,6.61,819.19,BANANA,3.38
31,78.12,49.75,44.17,25.92,82.3,6.5,819.19,GROUNDNUT,0.64
31,78.12,49.75,44.17,25.92,82.3,6.5,819.19,CHILLIES,0.52
31,91.76,53.12,49.74,22.2,82.3,6.73,548.0,SESAMUM,1.32
31,78.12,49.75,44.17,30.0,82.3,6.5,550.0,RICE,29.74
31,78.12,49.75,44.17,25.92,82.3,6.5,819.19,MAIZE,36.11
31,78.12,49.75,44.17,20.0,82.3,6.5,548.0,PIGEONPEAS,171.43
31,34.62,39.62,21.15,30.0,82.3,6.48,744.44,MOTHBEANS,77.99
31,29.41,41.44,27.88,27.2,82.3,6.51,696.0,BLACKGRAM,44.0
31,29.41,41.44,27.88,27.2,82.3,6.51,696.0,BLACKGRAM,154.29
31,54.63,37.03,36.6,25.0,82.3,6.76,644.44,LENTIL,44.0
31,54.63,37.03,36.6,25.0,82.3,6.76,644.44,LENTIL,60.93
31,78.12,49.75,44.17,25.92,82.3,6.5,819.19,POMEGRANATE,25.0
31,135.0,70.0,49.66,25.92,82.3,6.61,819.19,BANANA,161.69
31,135.0,70.0,49.66,25.92,82.3,6.61,819.19,BANANA,338.01
31,135.0,70.0,49.66,25.92,82.3,6.61,819.19,BANANA,166.67
31,78.12,49.75,44.17,30.0,82.3,6.5,600.0,GRAPES,30.0
31,78.12,49.75,44.17,25.92,82.3,6.5,819.19,JUTE,100.0
31,78.12,49.75,44.17,25.92,82.3,6.5,819.19,COCONUT,25.0
31,78.12,49.75,44.17,25.92,82.3,6.5,819.19,GROUNDNUT,63.95
31,78.12,49.75,44.17,25.92,82.3,6.5,819.19,SUNFLOWER,40.0
31,78.12,49.75,44.17,25.0,82.3,6.5,344.44,ONION,87.5
31,131.61,70.63,113.98,27.2,82.3,6.86,1096.0,POTATO,9256.85
31,78.12,49.75,44.17,25.92,82.3,6.5,819.19,CHILLIES,33.33
31,78.12,49.75,44.17,25.92,82.3,6.5,819.19,CHILLIES,51.72
31,78.12,49.75,44.17,25.92,82.3,6.5,819.19,CHILLIES,75.0
31,48.18,35.0,25.0,27.22,82.3,6.73,500.0,NIGER SEED,28.12
31,91.76,53.12,49.74,22.2,82.3,6.73,548.0,SESAMUM,131.84
32,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,0.83
32,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,1.0
32,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,0.38
32,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,0.2
32,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WHEAT,0.61
32,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,2.1
32,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,0.33
32,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,0.6
32,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,0.66
32,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,3.0
32,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JOWAR,0.5
32,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,0.25
32,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,1.0
32,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,82.86
32,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,65.91
32,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,100.0
32,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,250.0
32,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,300.0
32,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,37.5
32,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,20.0
32,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JUTE,75.0
32,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,38.46
32,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WHEAT,61.49
32,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JOWAR,50.0
32,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,209.56
32,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,223.08
32,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,33.33
32,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,25.0
32,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,45.87
32,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,50.0
32,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,59.65
32,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,100.0
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,0.44
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,MAIZE,0.72
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,KIDNEYBEANS,0.25
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,1.57
0,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,0.85
0,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,1.0
0,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,3.14
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,0.17
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,0.29
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WHEAT,1.0
0,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,0.98
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,1.0
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,0.72
0,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,71.8
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,0.54
0,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,0.33
0,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,0.73
0,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,0.65
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,POMEGRANATE,0.17
0,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,2.75
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JOWAR,0.1
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GROUNDNUT,0.63
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,1.0
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,0.68
0,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,1.59
0,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,71.8
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,48.15
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,MAIZE,72.07
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,157.34
0,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,72.6
0,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,84.62
0,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,163.79
0,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,100.0
0,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,64.63
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,POMEGRANATE,16.67
0,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,314.48
0,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,274.51
0,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,150.0
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,16.67
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,28.57
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JUTE,29.63
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,28.57
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WHEAT,100.0
0,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,97.85
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GROUNDNUT,63.06
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,100.0
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,100.0
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,31.82
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,25.0
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,72.25
0,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,7180.39
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,53.85
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,68.0
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,300.0
0,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,33.33
0,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,158.61
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,0.55
26,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,1.0
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,0.33
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,0.33
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WHEAT,0.85
26,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,2.71
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,0.5
26,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,0.71
26,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,0.7
26,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,3.0
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JOWAR,0.5
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,54.55
26,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,70.0
26,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,100.0
26,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,200.0
26,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,300.0
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,33.33
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,33.33
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JUTE,40.54
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,50.0
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WHEAT,85.44
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JOWAR,50.0
26,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,271.32
26,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,281.18
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,50.0
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,50.0
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,100.0
26,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,71.43
29,78.12,49.75,44.17,30.0,83.2,6.5,650.0,RICE,0.44
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,MAIZE,0.52
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,PIGEONPEAS,1.07
29,29.41,41.44,27.88,25.92,83.2,6.51,819.19,BLACKGRAM,1.46
29,54.63,37.03,36.6,29.8,83.2,6.76,496.0,LENTIL,1.83
29,135.0,70.0,49.66,25.92,83.2,6.61,819.19,BANANA,1.65
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,GRAPES,0.94
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,WATERMELON,0.27
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,WHEAT,0.45
29,92.43,47.28,48.35,29.6,83.2,6.52,1240.0,BAJRA,2.2
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,SOYABEAN,1.0
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,ONION,2.15
29,131.61,70.63,113.98,27.35,83.2,6.86,948.98,POTATO,83.93
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,CHILLIES,0.57
29,48.18,35.0,25.0,25.92,83.2,6.73,819.19,NIGER SEED,0.69
29,34.62,39.62,21.15,22.5,83.2,6.48,550.0,MOTHBEANS,0.73
29,54.63,37.03,36.6,29.8,83.2,6.76,496.0,LENTIL,0.79
29,135.0,70.0,49.66,25.92,83.2,6.61,819.19,BANANA,2.52
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,JOWAR,0.5
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,GROUNDNUT,0.45
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,SOYABEAN,1.0
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,CHILLIES,0.67
29,91.76,53.12,49.74,19.8,83.2,6.73,596.0,SESAMUM,1.72
29,131.61,70.63,113.98,27.35,83.2,6.86,948.98,POTATO,83.93
29,78.12,49.75,44.17,30.0,83.2,6.5,650.0,RICE,44.44
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,MAIZE,51.56
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,PIGEONPEAS,107.14
29,34.62,39.62,21.15,22.5,83.2,6.48,550.0,MOTHBEANS,72.86
29,29.41,41.44,27.88,25.92,83.2,6.51,819.19,BLACKGRAM,145.57
29,29.41,41.44,27.88,25.92,83.2,6.51,819.19,BLACKGRAM,194.12
29,54.63,37.03,36.6,29.8,83.2,6.76,496.0,LENTIL,182.86
29,54.63,37.03,36.6,29.8,83.2,6.76,496.0,LENTIL,79.49
29,135.0,70.0,49.66,25.92,83.2,6.61,819.19,BANANA,165.15
29,135.0,70.0,49.66,25.92,83.2,6.61,819.19,BANANA,251.67
29,135.0,70.0,49.66,25.92,83.2,6.61,819.19,BANANA,155.56
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,GRAPES,94.12
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,WATERMELON,27.27
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,JUTE,61.54
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,COCONUT,29.52
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,WHEAT,44.59
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,JOWAR,50.0
29,92.43,47.28,48.35,29.6,83.2,6.52,1240.0,BAJRA,219.92
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,GROUNDNUT,45.45
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,SOYABEAN,100.0
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,SOYABEAN,100.0
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,SUNFLOWER,33.33
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,SUNFLOWER,85.71
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,ONION,215.41
29,131.61,70.63,113.98,27.35,83.2,6.86,948.98,POTATO,8392.86
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,CHILLIES,57.14
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,CHILLIES,66.67
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,CHILLIES,200.0
29,48.18,35.0,25.0,25.92,83.2,6.73,819.19,NIGER SEED,68.75
29,91.76,53.12,49.74,19.8,83.2,6.73,596.0,SESAMUM,171.89
31,78.12,49.75,44.17,30.0,82.3,6.5,550.0,RICE,0.39
31,78.12,49.75,44.17,25.92,82.3,6.5,819.19,MAIZE,0.44
31,78.12,49.75,44.17,25.92,82.3,6.5,819.19,KIDNEYBEANS,0.13
31,78.12,49.75,44.17,20.0,82.3,6.5,548.0,PIGEONPEAS,2.0
31,29.41,41.44,27.88,27.2,82.3,6.51,696.0,BLACKGRAM,1.0
31,54.63,37.03,36.6,25.0,82.3,6.76,644.44,LENTIL,1.0
