district_name,N,P,K,temperature,ph,rainfall,label,yield,Area,Production,Season,humidity
30,75.0,55.0,50.0,24.69,7.5,700.77,WHEAT,5.876918416836501,7142.98,1104919.04,1,52.96
30,80.0,55.0,50.0,21.82,7.5,791.07,WHEAT,5.876918416836501,7142.98,1104919.04,1,39.45
30,60.0,60.0,55.0,15.19,6.0,702.76,WHEAT,5.876918416836501,7142.98,1104919.04,1,59.82
30,65.0,60.0,55.0,19.76,6.0,744.13,WHEAT,5.876918416836501,7142.98,1104919.04,1,32.19
30,70.0,60.0,55.0,17.64,6.0,529.82,WHEAT,5.876918416836501,7142.98,1104919.04,1,49.43
30,75.0,60.0,55.0,20.4,6.0,718.24,WHEAT,5.876918416836501,7142.98,1104919.04,1,59.12
30,80.0,60.0,55.0,16.79,6.0,561.43,WHEAT,5.876918416836501,7142.98,1104919.04,1,36.73
0,78.12,49.75,44.17,17.74,6.5,1259.4,APPLE,0.048790164169432,41346.75,14873902.51,1,79.27
0,78.12,49.75,44.17,19.71,6.5,1351.51,APPLE,0.4054651081081644,41346.75,14873902.51,1,77.06
0,78.12,49.75,44.17,16.2,6.5,1181.81,APPLE,0.2851789422336624,41346.75,14873902.51,1,65.89
0,92.43,47.28,48.35,31.18,6.52,414.37,BAJRA,4.730392150741473,205373.8,7454171.73,1,34.4
0,92.43,47.28,48.35,28.69,6.52,417.55,BAJRA,3.745023464731976,205373.8,7454171.73,1,37.01
0,92.43,47.28,48.35,29.63,6.52,336.9,BAJRA,5.443499376392535,205373.8,7454171.73,1,37.45
0,92.43,47.28,48.35,32.47,6.52,372.45,BAJRA,5.168607235025291,205373.8,7454171.73,1,31.37
0,92.43,47.28,48.35,25.37,6.52,366.9,BAJRA,4.819151895509915,205373.8,7454171.73,1,37.39
0,92.43,47.28,48.35,27.52,6.52,305.24,BAJRA,0.2311117209633866,205373.8,7454171.73,1,39.28
0,92.43,47.28,48.35,32.13,6.52,304.84,BAJRA,3.2801590532851,205373.8,7454171.73,1,44.45
0,92.43,47.28,48.35,33.95,6.52,466.34,BAJRA,1.2267122912954256,205373.8,7454171.73,1,43.13
0,92.43,47.28,48.35,30.12,6.52,354.61,BAJRA,5.48691088010284,205373.8,7454171.73,1,44.18
0,92.43,47.28,48.35,30.32,6.52,403.62,BAJRA,0.4762341789963716,205373.8,7454171.73,1,30.17
0,92.43,47.28,48.35,26.07,6.52,359.75,BAJRA,4.132442850820759,205373.8,7454171.73,1,34.35
0,92.43,47.28,48.35,29.47,6.52,488.14,BAJRA,0.688134638736401,205373.8,7454171.73,1,43.23
0,92.43,47.28,48.35,30.33,6.52,351.86,BAJRA,4.602466534413777,205373.8,7454171.73,1,39.68
0,92.43,47.28,48.35,27.42,6.52,385.93,BAJRA,0.6575200029167942,205373.8,7454171.73,1,30.11
0,92.43,47.28,48.35,27.69,6.52,474.55,BAJRA,4.546799272661762,205373.8,7454171.73,1,46.09
0,92.43,47.28,48.35,28.77,6.52,468.39,BAJRA,0.3220834991691133,205373.8,7454171.73,1,45.46
0,92.43,47.28,48.35,25.2,6.52,337.22,BAJRA,3.659450643423124,205373.8,7454171.73,1,40.97
0,92.43,47.28,48.35,28.22,6.52,460.53,BAJRA,0.6830968447064438,205373.8,7454171.73,1,31.33
0,92.43,47.28,48.35,27.11,6.52,391.64,BAJRA,4.593603549616626,205373.8,7454171.73,1,45.33
0,92.43,47.28,48.35,28.27,6.52,396.59,BAJRA,0.7839015438284094,205373.8,7454171.73,1,41.67
0,92.43,47.28,48.35,26.2,6.52,326.7,BAJRA,4.784152841516532,205373.8,7454171.73,1,45.64
0,92.43,47.28,48.35,33.91,6.52,316.12,BAJRA,0.5822156198526637,205373.8,7454171.73,1,45.03
0,92.43,47.28,48.35,30.94,6.52,445.59,BAJRA,4.376637137389444,205373.8,7454171.73,1,46.06
0,92.43,47.28,48.35,31.79,6.52,399.29,BAJRA,0.4054651081081644,205373.8,7454171.73,1,40.36
0,92.43,47.28,48.35,32.89,6.52,387.37,BAJRA,3.801091444720864,205373.8,7454171.73,1,32.81
0,92.43,47.28,48.35,29.98,6.52,445.9,BAJRA,0.5423242908253616,205373.8,7454171.73,1,43.42
0,92.43,47.28,48.35,25.87,6.52,453.1,BAJRA,4.297285406218791,205373.8,7454171.73,1,42.41
0,92.43,47.28,48.35,30.37,6.52,331.78,BAJRA,0.5766133643039938,205373.8,7454171.73,1,44.85
0,92.43,47.28,48.35,30.87,6.52,422.05,BAJRA,4.364753306003425,205373.8,7454171.73,1,33.4
0,92.43,47.28,48.35,32.45,6.52,327.07,BAJRA,0.2070141693843261,205373.8,7454171.73,1,33.9
0,92.43,47.28,48.35,29.32,6.52,450.28,BAJRA,3.176803048446293,205373.8,7454171.73,1,47.81
0,92.43,47.28,48.35,26.28,6.52,431.39,BAJRA,0.4446858212614457,205373.8,7454171.73,1,45.0
0,92.43,47.28,48.35,27.84,6.52,491.32,BAJRA,4.045854353061666,205373.8,7454171.73,1,48.16
0,92.43,47.28,48.35,28.63,6.52,313.79,BAJRA,0.5247285289349821,205373.8,7454171.73,1,45.17
0,92.43,47.28,48.35,31.46,6.52,311.41,BAJRA,4.249780130512233,205373.8,7454171.73,1,41.94
0,92.43,47.28,48.35,30.71,6.52,356.44,BAJRA,0.8754687373538999,205373.8,7454171.73,1,43.08
0,92.43,47.28,48.35,28.56,6.52,352.34,BAJRA,4.9512390841396,205373.8,7454171.73,1,47.78
0,92.43,47.28,48.35,34.87,6.52,349.4,BAJRA,0.8415671856782186,205373.8,7454171.73,1,41.58
0,92.43,47.28,48.35,31.06,6.52,481.25,BAJRA,4.891401206172557,205373.8,7454171.73,1,42.65
0,92.43,47.28,48.35,27.37,6.52,349.91,BAJRA,0.7975071958841881,205373.8,7454171.73,1,33.13
0,92.43,47.28,48.35,26.02,6.52,354.39,BAJRA,4.812428228072077,205373.8,7454171.73,1,39.48
0,135.0,70.0,49.66,27.08,6.61,2000.0,BANANA,3.564166209940295,100.0,564085.0,4,87.61
0,135.0,70.0,49.66,26.79,6.61,1912.02,BANANA,5.68670413312145,100.0,564085.0,4,78.67
0,135.0,70.0,49.66,29.13,6.61,1638.4,BANANA,5.602118820879701,100.0,564085.0,4,78.24
0,135.0,70.0,49.66,29.64,6.61,2000.0,BANANA,5.818211744573904,100.0,564085.0,4,70.71
0,135.0,70.0,49.66,27.48,6.61,2000.0,BANANA,4.6466959328165895,100.0,564085.0,4,79.96
0,135.0,70.0,49.66,29.01,6.61,2000.0,BANANA,5.645870836037208,100.0,564085.0,4,81.08
0,135.0,70.0,49.66,29.59,6.61,1838.0,BANANA,5.801816214927566,100.0,564085.0,4,81.18
0,135.0,70.0,49.66,29.38,6.61,2000.0,BANANA,4.487512142519859,100.0,564085.0,4,84.14
0,135.0,70.0,49.66,26.73,6.61,2000.0,BANANA,5.747065438505817,100.0,564085.0,4,73.55
0,135.0,70.0,49.66,29.83,6.61,1585.4,BANANA,5.964324567155742,100.0,564085.0,4,75.04
0,135.0,70.0,49.66,27.51,6.61,1949.8,BANANA,5.597495604138244,100.0,564085.0,4,86.21
0,135.0,70.0,49.66,27.36,6.61,2000.0,BANANA,4.941285215961463,100.0,564085.0,4,88.94
0,135.0,70.0,49.66,26.25,6.61,2000.0,BANANA,5.152771227916698,100.0,564085.0,4,72.72
0,135.0,70.0,49.66,27.94,6.61,1994.6,BANANA,5.303304908059076,100.0,564085.0,4,79.95
0,135.0,70.0,49.66,26.44,6.61,2000.0,BANANA,1.2781522025001877,100.0,564085.0,4,74.28
0,135.0,70.0,49.66,26.99,6.61,1767.67,BANANA,1.085189268335969,100.0,564085.0,4,71.2
0,135.0,70.0,49.66,27.27,6.61,1910.6,BANANA,1.0986122886681096,100.0,564085.0,4,76.51
0,135.0,70.0,49.66,29.24,6.61,2000.0,BANANA,5.559103463286757,100.0,564085.0,4,72.87
0,135.0,70.0,49.66,29.5,6.61,2000.0,BANANA,5.28279755489,100.0,564085.0,4,84.2
0,135.0,70.0,49.66,27.21,6.61,2000.0,BANANA,1.769854633840005,100.0,564085.0,4,80.67
0,135.0,70.0,49.66,29.43,6.61,2000.0,BANANA,1.3454723665996355,100.0,564085.0,4,72.88
0,135.0,70.0,49.66,29.43,6.61,1588.77,BANANA,0.9162907318741552,100.0,564085.0,4,70.18
0,135.0,70.0,49.66,29.06,6.61,2000.0,BANANA,6.189741470692064,100.0,564085.0,4,86.16
0,135.0,70.0,49.66,26.59,6.61,1820.62,BANANA,5.6515413628105104,100.0,564085.0,4,73.52
0,135.0,70.0,49.66,28.76,6.61,1678.33,BANANA,5.017279836814924,100.0,564085.0,4,82.12
0,135.0,70.0,49.66,29.78,6.61,1739.37,BANANA,1.1118575154181305,100.0,564085.0,4,76.74
0,135.0,70.0,49.66,28.73,6.61,1917.97,BANANA,0.9895411936137476,100.0,564085.0,4,81.71
0,135.0,70.0,49.66,27.33,6.61,1751.19,BANANA,0.6931471805599453,100.0,564085.0,4,76.31
0,135.0,70.0,49.66,28.0,6.61,1820.57,BANANA,5.324082574434063,100.0,564085.0,4,71.74
0,135.0,70.0,49.66,28.58,6.61,1634.98,BANANA,5.134091098023174,100.0,564085.0,4,74.46
0,135.0,70.0,49.66,28.04,6.61,1796.18,BANANA,4.61512051684126,100.0,564085.0,4,73.76
0,135.0,70.0,49.66,26.48,6.61,2000.0,BANANA,1.3110318766193438,100.0,564085.0,4,78.56
0,135.0,70.0,49.66,27.25,6.61,1941.85,BANANA,1.2412685890696329,100.0,564085.0,4,83.17
0,135.0,70.0,49.66,29.21,6.61,1846.72,BANANA,5.606022630205284,100.0,564085.0,4,75.28
0,135.0,70.0,49.66,29.45,6.61,2000.0,BANANA,5.507970327679748,100.0,564085.0,4,70.24
0,135.0,70.0,49.66,26.55,6.61,2000.0,BANANA,1.4060969884160703,100.0,564085.0,4,80.38
0,135.0,70.0,49.66,29.81,6.61,2000.0,BANANA,1.095273387402595,100.0,564085.0,4,82.12
0,135.0,70.0,49.66,27.32,6.61,1832.0,BANANA,5.733179451506989,100.0,564085.0,4,89.26
0,135.0,70.0,49.66,28.65,6.61,2000.0,BANANA,5.299516647123519,100.0,564085.0,4,81.79
0,135.0,70.0,49.66,29.01,6.61,1651.98,BANANA,5.002804714981068,100.0,564085.0,4,79.42
0,135.0,70.0,49.66,29.25,6.61,1630.32,BANANA,1.3506671834767394,100.0,564085.0,4,81.47
0,135.0,70.0,49.66,29.78,6.61,1845.63,BANANA,1.175573329804238,100.0,564085.0,4,88.56
0,135.0,70.0,49.66,27.25,6.61,2000.0,BANANA,5.66118807702378,100.0,564085.0,4,86.57
0,135.0,70.0,49.66,29.43,6.61,1746.35,BANANA,5.416722430926658,100.0,564085.0,4,76.46
0,135.0,70.0,49.66,26.53,6.61,1563.25,BANANA,4.988457849151553,100.0,564085.0,4,74.75
0,135.0,70.0,49.66,28.82,6.61,1631.71,BANANA,1.420695787837223,100.0,564085.0,4,75.25
0,135.0,70.0,49.66,28.97,6.61,2000.0,BANANA,1.3217558399823195,100.0,564085.0,4,80.09
0,135.0,70.0,49.66,28.71,6.61,2000.0,BANANA,5.75409528852979,100.0,564085.0,4,84.88
0,135.0,70.0,49.66,27.01,6.61,1753.2,BANANA,5.618623925574879,100.0,564085.0,4,80.06
0,135.0,70.0,49.66,29.49,6.61,2000.0,BANANA,1.4134230285081433,100.0,564085.0,4,71.36
0,135.0,70.0,49.66,26.68,6.61,2000.0,BANANA,1.1600209167967532,100.0,564085.0,4,84.47
0,135.0,70.0,49.66,26.21,6.61,2000.0,BANANA,0.8960880245566356,100.0,564085.0,4,86.12
0,135.0,70.0,49.66,28.87,6.61,1733.19,BANANA,5.744412450742097,100.0,564085.0,4,75.79
0,135.0,70.0,49.66,27.9,6.61,2000.0,BANANA,5.394536224288579,100.0,564085.0,4,83.28
0,135.0,70.0,49.66,29.4,6.61,1809.37,BANANA,4.986684073273742,100.0,564085.0,4,78.53
0,135.0,70.0,49.66,27.53,6.61,2000.0,BANANA,1.2149127443642704,100.0,564085.0,4,87.78
0,135.0,70.0,49.66,26.67,6.61,1516.12,BANANA,0.8372475245337022,100.0,564085.0,4,86.9
0,135.0,70.0,49.66,29.35,6.61,1872.66,BANANA,5.471724305952417,100.0,564085.0,4,80.51
0,135.0,70.0,49.66,28.2,6.61,1851.71,BANANA,4.880678457508163,100.0,564085.0,4,83.83
0,135.0,70.0,49.66,26.76,6.61,2000.0,BANANA,4.796864349028711,100.0,564085.0,4,87.67
0,135.0,70.0,49.66,28.88,6.61,1572.74,BANANA,5.121997761949716,100.0,564085.0,4,79.91
0,135.0,70.0,49.66,28.04,6.61,2000.0,BANANA,0.8020015854720274,100.0,564085.0,4,76.27
0,135.0,70.0,49.66,28.42,6.61,1717.78,BANANA,1.1085626195212777,100.0,564085.0,4,85.07
0,135.0,70.0,49.66,27.84,6.61,2000.0,BANANA,0.8712933659434192,100.0,564085.0,4,74.4
0,135.0,70.0,49.66,29.31,6.61,2000.0,BANANA,4.8187481324326,100.0,564085.0,4,77.77
0,135.0,70.0,49.66,29.32,6.61,2000.0,BANANA,5.316893752120972,100.0,564085.0,4,87.31
0,135.0,70.0,49.66,28.84,6.61,2000.0,BANANA,4.939568845662396,100.0,564085.0,4,84.49
0,135.0,70.0,49.66,26.42,6.61,2000.0,BANANA,0.6729444732424258,100.0,564085.0,4,78.08
0,135.0,70.0,49.66,29.36,6.61,1855.53,BANANA,0.412109650826833,100.0,564085.0,4,74.29
0,135.0,70.0,49.66,28.68,6.61,2000.0,BANANA,4.569750240756831,100.0,564085.0,4,77.12
0,135.0,70.0,49.66,28.79,6.61,1794.7,BANANA,3.959478946584441,100.0,564085.0,4,75.68
0,135.0,70.0,49.66,27.45,6.61,2000.0,BANANA,1.015230679729059,100.0,564085.0,4,73.52
0,135.0,70.0,49.66,29.52,6.61,2000.0,BANANA,0.5766133643039938,100.0,564085.0,4,84.87
0,135.0,70.0,49.66,28.9,6.61,1878.96,BANANA,0.9707789171582248,100.0,564085.0,4,75.04
0,135.0,70.0,49.66,26.45,6.61,1802.77,BANANA,5.174509970819964,100.0,564085.0,4,79.08
0,135.0,70.0,49.66,27.63,6.61,1959.35,BANANA,4.36665915754276,100.0,564085.0,4,77.72
0,135.0,70.0,49.66,29.55,6.61,2000.0,BANANA,5.103761272085739,100.0,564085.0,4,89.64
0,135.0,70.0,49.66,26.19,6.61,2000.0,BANANA,0.9282193027394288,100.0,564085.0,4,77.82
0,135.0,70.0,49.66,29.85,6.61,2000.0,BANANA,1.043804052173115,100.0,564085.0,4,71.6
0,135.0,70.0,49.66,28.72,6.61,2000.0,BANANA,0.8754687373538999,100.0,564085.0,4,71.8
0,135.0,70.0,49.66,28.53,6.61,2000.0,BANANA,5.037731519757957,100.0,564085.0,4,81.82
0,135.0,70.0,49.66,27.08,6.61,1598.55,BANANA,5.218949431164464,100.0,564085.0,4,81.99
0,135.0,70.0,49.66,27.0,6.61,1732.08,BANANA,4.948759890378168,100.0,564085.0,4,78.38
0,135.0,70.0,49.66,29.77,6.61,2000.0,BANANA,0.4885800148186709,100.0,564085.0,4,78.64
0,135.0,70.0,49.66,27.19,6.61,2000.0,BANANA,0.7701082216960736,100.0,564085.0,4,71.08
0,135.0,70.0,49.66,29.1,6.61,2000.0,BANANA,4.156693187286636,100.0,564085.0,4,80.33
0,135.0,70.0,49.66,27.57,6.61,1915.11,BANANA,4.759692225424263,100.0,564085.0,4,80.09
0,135.0,70.0,49.66,26.56,6.61,1589.34,BANANA,0.9082585601768908,100.0,564085.0,4,72.99
0,135.0,70.0,49.66,26.04,6.61,1937.78,BANANA,0.947789398933526,100.0,564085.0,4,72.08
0,135.0,70.0,49.66,28.18,6.61,1730.73,BANANA,0.9745596399981308,100.0,564085.0,4,72.47
0,135.0,70.0,49.66,29.9,6.61,1791.2,BANANA,5.006894974480533,100.0,564085.0,4,72.02
0,135.0,70.0,49.66,27.48,6.61,2000.0,BANANA,5.068589687356812,100.0,564085.0,4,82.19
0,135.0,70.0,49.66,27.43,6.61,1575.53,BANANA,5.110239272641702,100.0,564085.0,4,73.93
0,135.0,70.0,49.66,27.38,6.61,2000.0,BANANA,1.1505720275988207,100.0,564085.0,4,75.03
0,135.0,70.0,49.66,28.08,6.61,1927.67,BANANA,0.9321640810304452,100.0,564085.0,4,73.47
0,135.0,70.0,49.66,27.76,6.61,2000.0,BANANA,5.377682921928777,100.0,564085.0,4,89.16
0,135.0,70.0,49.66,29.52,6.61,1589.65,BANANA,5.046195469494807,100.0,564085.0,4,87.09
0,135.0,70.0,49.66,28.02,6.61,1837.36,BANANA,5.03909316691274,100.0,564085.0,4,74.61
0,135.0,70.0,49.66,28.03,6.61,1589.7,BANANA,7.01571242048723,100.0,564085.0,4,76.55
0,135.0,70.0,49.66,26.55,6.61,2000.0,BANANA,0.7275486072772778,100.0,564085.0,4,74.2
0,135.0,70.0,49.66,29.93,6.61,2000.0,BANANA,0.904218150639886,100.0,564085.0,4,79.84
0,135.0,70.0,49.66,27.0,6.61,1959.63,BANANA,1.0043016091968684,100.0,564085.0,4,70.39
0,135.0,70.0,49.66,26.29,6.61,1723.6,BANANA,11.61999352194924,100.0,564085.0,4,83.43
0,135.0,70.0,49.66,28.65,6.61,2000.0,BANANA,4.680463170023523,100.0,564085.0,4,80.46
0,135.0,70.0,49.66,28.38,6.61,1844.6,BANANA,4.995657010915543,100.0,564085.0,4,87.97
0,135.0,70.0,49.66,27.66,6.61,1660.98,BANANA,5.157502369905808,100.0,564085.0,4,73.29
0,29.41,41.44,27.88,27.45,6.51,685.49,BLACKGRAM,4.0873199472851365,41346.75,14873902.51,1,67.76
0,29.41,41.44,27.88,32.05,6.51,682.07,BLACKGRAM,5.096629487263117,41346.75,14873902.51,1,59.47
0,29.41,41.44,27.88,25.99,6.51,797.68,BLACKGRAM,3.945457781514384,41346.75,14873902.51,1,64.93
0,29.41,41.44,27.88,34.09,6.51,693.96,BLACKGRAM,4.694370831446394,41346.75,14873902.51,1,66.09
0,29.41,41.44,27.88,27.15,6.51,651.28,BLACKGRAM,4.5861912193902885,41346.75,14873902.51,1,64.73
0,29.41,41.44,27.88,27.05,6.51,778.25,BLACKGRAM,5.18043432589132,41346.75,14873902.51,1,68.51
0,29.41,41.44,27.88,26.82,6.51,698.21,BLACKGRAM,4.394449154672439,41346.75,14873902.51,1,58.94
0,29.41,41.44,27.88,25.14,6.51,719.84,BLACKGRAM,5.182738150695879,41346.75,14873902.51,1,53.46
0,29.41,41.44,27.88,32.72,6.51,619.13,BLACKGRAM,3.733374694000488,41346.75,14873902.51,1,50.96
0,29.41,41.44,27.88,33.75,6.51,676.58,BLACKGRAM,4.61512051684126,41346.75,14873902.51,1,54.93
0,29.41,41.44,27.88,31.14,6.51,788.84,BLACKGRAM,0.5007752879124893,41346.75,14873902.51,1,52.86
0,29.41,41.44,27.88,26.88,6.51,717.9,BLACKGRAM,0.8919980393051105,41346.75,14873902.51,1,61.16
0,29.41,41.44,27.88,27.85,6.51,668.9,BLACKGRAM,4.191471272952824,41346.75,14873902.51,1,53.7
0,29.41,41.44,27.88,29.76,6.51,725.13,BLACKGRAM,4.975008116453105,41346.75,14873902.51,1,50.78
0,29.41,41.44,27.88,34.54,6.51,782.08,BLACKGRAM,0.5822156198526637,41346.75,14873902.51,1,50.72
0,29.41,41.44,27.88,27.47,6.51,654.8,BLACKGRAM,0.9555114450274363,41346.75,14873902.51,1,66.63
0,29.41,41.44,27.88,32.32,6.51,701.02,BLACKGRAM,4.378520495344594,41346.75,14873902.51,1,61.83
0,29.41,41.44,27.88,29.39,6.51,791.74,BLACKGRAM,5.081404364984463,41346.75,14873902.51,1,57.16
0,29.41,41.44,27.88,27.98,6.51,634.48,BLACKGRAM,0.4510756193602167,41346.75,14873902.51,1,67.88
0,29.41,41.44,27.88,29.56,6.51,743.93,BLACKGRAM,0.7884573603642702,41346.75,14873902.51,1,51.4
0,29.41,41.44,27.88,25.71,6.51,722.9,BLACKGRAM,4.06285389513073,41346.75,14873902.51,1,69.61
0,29.41,41.44,27.88,32.99,6.51,735.94,BLACKGRAM,4.795790545596741,41346.75,14873902.51,1,62.33
0,29.41,41.44,27.88,27.43,6.51,670.24,BLACKGRAM,0.5481214085096876,41346.75,14873902.51,1,53.67
0,29.41,41.44,27.88,32.25,6.51,662.78,BLACKGRAM,0.9321640810304452,41346.75,14873902.51,1,63.58
0,29.41,41.44,27.88,25.68,6.51,736.84,BLACKGRAM,4.308514638737202,41346.75,14873902.51,1,65.27
0,29.41,41.44,27.88,34.55,6.51,643.11,BLACKGRAM,5.04606678592752,41346.75,14873902.51,1,58.59
0,29.41,41.44,27.88,26.93,6.51,683.93,BLACKGRAM,0.6205764877251099,41346.75,14873902.51,1,67.23
0,29.41,41.44,27.88,33.83,6.51,637.63,BLACKGRAM,4.462569217389069,41346.75,14873902.51,1,53.01
0,29.41,41.44,27.88,33.09,6.51,601.66,BLACKGRAM,4.945278660618249,41346.75,14873902.51,1,55.58
0,29.41,41.44,27.88,34.68,6.51,794.01,BLACKGRAM,0.5596157879354227,41346.75,14873902.51,1,51.87
0,29.41,41.44,27.88,29.78,6.51,686.34,BLACKGRAM,4.330733340286331,41346.75,14873902.51,1,54.22
0,29.41,41.44,27.88,32.27,6.51,793.87,BLACKGRAM,4.957093860501337,41346.75,14873902.51,1,54.77
0,29.41,41.44,27.88,28.71,6.51,628.06,BLACKGRAM,0.6151856390902335,41346.75,14873902.51,1,68.35
0,29.41,41.44,27.88,26.84,6.51,717.47,BLACKGRAM,4.4499189007168,41346.75,14873902.51,1,51.56
0,29.41,41.44,27.88,29.43,6.51,640.19,BLACKGRAM,5.104671936022639,41346.75,14873902.51,1,58.55
0,29.41,41.44,27.88,26.66,6.51,758.01,BLACKGRAM,0.636576829071551,41346.75,14873902.51,1,60.65
0,29.41,41.44,27.88,34.82,6.51,756.74,BLACKGRAM,4.494462064003669,41346.75,14873902.51,1,67.97
0,29.41,41.44,27.88,25.96,6.51,622.52,BLACKGRAM,5.1127104187625525,41346.75,14873902.51,1,69.95
0,29.41,41.44,27.88,30.89,6.51,782.41,BLACKGRAM,0.947789398933526,41346.75,14873902.51,1,65.07
0,29.41,41.44,27.88,31.26,6.51,638.93,BLACKGRAM,4.378144107409657,41346.75,14873902.51,1,69.42
0,29.41,41.44,27.88,30.38,6.51,722.6,BLACKGRAM,5.067834447847064,41346.75,14873902.51,1,65.74
0,29.41,41.44,27.88,31.62,6.51,797.13,BLACKGRAM,0.3987761199573678,41346.75,14873902.51,1,69.26
0,29.41,41.44,27.88,26.16,6.51,776.48,BLACKGRAM,0.9969486348916096,41346.75,14873902.51,1,64.15
0,29.41,41.44,27.88,30.55,6.51,791.31,BLACKGRAM,3.9116229254068062,41346.75,14873902.51,1,51.6
0,29.41,41.44,27.88,27.87,6.51,668.52,BLACKGRAM,5.144758178421734,41346.75,14873902.51,1,58.04
0,29.41,41.44,27.88,34.4,6.51,621.12,BLACKGRAM,0.5538851132264376,41346.75,14873902.51,1,62.93
0,29.41,41.44,27.88,32.62,6.51,637.67,BLACKGRAM,0.8020015854720274,41346.75,14873902.51,1,57.01
0,29.41,41.44,27.88,34.73,6.51,700.1,BLACKGRAM,4.311872374750675,41346.75,14873902.51,1,55.47
0,29.41,41.44,27.88,25.38,6.51,758.65,BLACKGRAM,4.821571056434909,41346.75,14873902.51,1,61.55
0,29.41,41.44,27.88,27.85,6.51,630.03,BLACKGRAM,0.4824261492442927,41346.75,14873902.51,1,68.67
0,29.41,41.44,27.88,26.95,6.51,731.95,BLACKGRAM,1.0473189942805592,41346.75,14873902.51,1,50.7
0,29.41,41.44,27.88,25.11,6.51,664.72,BLACKGRAM,4.141546163706395,41346.75,14873902.51,1,65.38
0,29.41,41.44,27.88,27.42,6.51,668.24,BLACKGRAM,5.223701573167247,41346.75,14873902.51,1,64.45
0,29.41,41.44,27.88,31.79,6.51,732.38,BLACKGRAM,0.5247285289349821,41346.75,14873902.51,1,69.28
0,29.41,41.44,27.88,27.31,6.51,693.4,BLACKGRAM,4.248066578757805,41346.75,14873902.51,1,68.61
0,29.41,41.44,27.88,30.09,6.51,762.41,BLACKGRAM,5.145690525089121,41346.75,14873902.51,1,65.24
0,29.41,41.44,27.88,33.88,6.51,631.18,BLACKGRAM,0.9400072584914712,41346.75,14873902.51,1,60.41
0,29.41,41.44,27.88,31.94,6.51,757.99,BLACKGRAM,4.381401439279963,41346.75,14873902.51,1,54.09
0,29.41,41.44,27.88,28.95,6.51,612.85,BLACKGRAM,5.058536174080804,41346.75,14873902.51,1,60.9
0,29.41,41.44,27.88,28.72,6.51,638.81,BLACKGRAM,0.6418538861723948,41346.75,14873902.51,1,65.31
0,29.41,41.44,27.88,29.56,6.51,731.23,BLACKGRAM,0.9783261227936076,41346.75,14873902.51,1,67.91
0,29.41,41.44,27.88,26.77,6.51,770.99,BLACKGRAM,4.507667604626853,41346.75,14873902.51,1,65.79
0,29.41,41.44,27.88,31.34,6.51,650.54,BLACKGRAM,5.120147180876558,41346.75,14873902.51,1,53.91
0,29.41,41.44,27.88,28.64,6.51,665.44,BLACKGRAM,1.0885619528146082,41346.75,14873902.51,1,61.99
0,29.41,41.44,27.88,33.52,6.51,707.42,BLACKGRAM,4.31708803351497,41346.75,14873902.51,1,56.64
0,29.41,41.44,27.88,32.57,6.51,642.31,BLACKGRAM,5.289074785181104,41346.75,14873902.51,1,50.18
0,29.41,41.44,27.88,31.11,6.51,762.23,BLACKGRAM,0.6259384308664953,41346.75,14873902.51,1,54.0
0,29.41,41.44,27.88,28.64,6.51,754.73,BLACKGRAM,4.480966582528785,41346.75,14873902.51,1,52.26
0,29.41,41.44,27.88,27.1,6.51,629.06,BLACKGRAM,5.1494112432934855,41346.75,14873902.51,1,66.85
0,78.12,49.75,44.17,26.79,6.5,1117.91,CHILLIES,0.6931471805599453,41346.75,14873902.51,1,69.11
0,78.12,49.75,44.17,24.88,6.5,815.98,CHILLIES,4.872368899498472,41346.75,14873902.51,1,68.54
0,78.12,49.75,44.17,20.41,6.5,983.6,CHILLIES,3.9318256327243257,41346.75,14873902.51,1,55.25
0,78.12,49.75,44.17,26.56,6.5,1153.32,CHILLIES,3.3203487937988347,41346.75,14873902.51,1,54.65
0,78.12,49.75,44.17,28.42,6.5,691.02,CHILLIES,4.214642950244135,41346.75,14873902.51,1,55.95
0,78.12,49.75,44.17,27.2,6.5,940.17,CHILLIES,0.3852624007906449,41346.75,14873902.51,1,58.83
0,78.12,49.75,44.17,28.3,6.5,1058.66,CHILLIES,0.2390169004704999,41346.75,14873902.51,1,56.28
0,78.12,49.75,44.17,22.01,6.5,1054.55,CHILLIES,4.394449154672439,41346.75,14873902.51,1,57.48
0,78.12,49.75,44.17,28.89,6.5,915.38,CHILLIES,0.4252677354043441,41346.75,14873902.51,1,62.41
0,78.12,49.75,44.17,23.22,6.5,974.84,CHILLIES,0.5877866649021191,41346.75,14873902.51,1,65.25
0,78.12,49.75,44.17,20.13,6.5,1054.52,CHILLIES,4.61512051684126,41346.75,14873902.51,1,64.71
0,78.12,49.75,44.17,28.43,6.5,1104.62,CHILLIES,3.98397150474073,41346.75,14873902.51,1,66.29
0,78.12,49.75,44.17,29.42,6.5,1057.09,CHILLIES,0.4054651081081644,41346.75,14873902.51,1,50.64
0,78.12,49.75,44.17,26.56,6.5,812.4,CHILLIES,5.707110264748875,41346.75,14873902.51,1,50.95
0,78.12,49.75,44.17,22.31,6.5,1198.04,CHILLIES,3.578506396632566,41346.75,14873902.51,1,65.79
0,78.12,49.75,44.17,22.52,6.5,860.7,CHILLIES,3.713572066704308,41346.75,14873902.51,1,60.66
