district_name,N,P,K,temperature,humidity,ph,rainfall,label,yield,NPK_total,NPK_ratio,Climate_score,Temp_humidity_interaction,Soil_quality_score
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JOWAR,66.67,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
1,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,171.72,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
9,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,100.0,98.72999999999999,0.42426427547224077,38.17557,2190.2400000000002,9.999218780516783
1,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,66.67,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
19,78.12,49.75,44.17,25.92,84.5,6.5,819.19,MAIZE,50.0,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,36.84,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
4,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,1.11,98.72999999999999,0.42426427547224077,38.17557,2190.2400000000002,9.999218780516783
25,131.61,70.63,113.98,27.29,84.3,6.86,1242.86,POTATO,10085.98,316.22,0.7129082892968512,39.934580000000004,2300.547,9.037070778731959
6,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,66.53,108.18,0.8029999866166669,38.17557,2190.2400000000002,9.595142376793728
18,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,47.06,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
35,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,1.0,128.26,0.741952998207891,38.17557,2190.2400000000002,9.48557850406423
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,2.03,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
2,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,1.04,194.62,0.8920863222624313,38.17557,2190.2400000000002,9.595142376793728
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,ONION,1.54,172.04000000000002,0.8317717117571155,37.81557,2159.136,10.0
19,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,66.67,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,18.75,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,50.0,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
18,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,0.62,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
10,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,0.63,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
7,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,0.38,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
20,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,0.37,108.18,0.8029999866166669,38.17557,2190.2400000000002,9.595142376793728
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,1.74,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
29,131.61,70.63,113.98,27.35,83.2,6.86,948.98,POTATO,10572.6,316.22,0.7129082892968512,38.74694000000001,2275.52,9.037070778731959
20,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,75.41,98.72999999999999,0.42426427547224077,38.17557,2190.2400000000002,9.999218780516783
32,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JUTE,49.21,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
22,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,0.29,194.62,0.8920863222624313,38.17557,2190.2400000000002,9.595142376793728
9,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JUTE,37.91,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
19,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,39.74,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
4,78.12,49.75,44.17,25.92,84.5,6.5,819.19,APPLE,0.39,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
8,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,79.55,188.06,0.9665376872682456,38.17557,2190.2400000000002,9.99687548823039
35,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,0.85,95.38999999999999,0.5696889819040812,38.17557,2190.2400000000002,9.99687548823039
1,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,0.53,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
31,78.12,49.75,44.17,25.92,82.3,6.5,819.19,MAIZE,36.11,172.04000000000002,0.8317717117571155,37.51557,2133.216,10.0
2,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,79.37,95.38999999999999,0.5696889819040812,38.17557,2190.2400000000002,9.99687548823039
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,MAIZE,1.26,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WHEAT,0.9,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
28,78.12,49.75,44.17,30.0,83.3,6.5,500.0,GRAPES,0.18,172.04000000000002,0.8317717117571155,38.489999999999995,2499.0,10.0
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GROUNDNUT,0.54,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
1,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,214.84,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
6,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GROUNDNUT,0.71,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
31,78.12,49.75,44.17,25.92,82.3,6.5,819.19,KIDNEYBEANS,33.33,172.04000000000002,0.8317717117571155,37.51557,2133.216,10.0
2,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,1.0,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
19,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,0.81,108.18,0.8029999866166669,38.17557,2190.2400000000002,9.595142376793728
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,SUNFLOWER,22.22,172.04000000000002,0.8317717117571155,37.81557,2159.136,10.0
29,54.63,37.03,36.6,29.8,83.2,6.76,496.0,LENTIL,72.73,128.26,0.741952998207891,38.368,2479.36,9.48557850406423
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,KIDNEYBEANS,0.2,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
0,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,138.71,254.66,1.128196547482897,38.17557,2190.2400000000002,9.905914153272146
13,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,0.2,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,GROUNDNUT,18.18,172.04000000000002,0.8317717117571155,37.81557,2159.136,10.0
12,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,0.86,98.72999999999999,0.42426427547224077,38.17557,2190.2400000000002,9.999218780516783
4,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,0.18,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
2,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,1.49,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
30,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,66.67,108.18,0.8029999866166669,38.17557,2190.2400000000002,9.595142376793728
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,MAIZE,0.93,172.04000000000002,0.8317717117571155,37.78557,2156.5440000000003,10.0
33,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,2.0,254.66,1.128196547482897,38.17557,2190.2400000000002,9.905914153272146
25,78.12,49.75,44.17,25.92,84.3,6.5,819.19,SOYABEAN,40.0,172.04000000000002,0.8317717117571155,38.11557,2185.056,10.0
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JUTE,100.0,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,MAIZE,55.95,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
1,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,0.4,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
35,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,0.61,95.38999999999999,0.5696889819040812,38.17557,2190.2400000000002,9.99687548823039
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,ONION,1.76,172.04000000000002,0.8317717117571155,37.81557,2159.136,10.0
13,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,85.12,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,KIDNEYBEANS,0.4,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GROUNDNUT,63.06,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
12,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,1.5,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
20,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,37.31,108.18,0.8029999866166669,38.17557,2190.2400000000002,9.595142376793728
1,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,50.0,254.66,1.128196547482897,38.17557,2190.2400000000002,9.905914153272146
30,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,68.42,98.72999999999999,0.42426427547224077,38.17557,2190.2400000000002,9.999218780516783
22,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,108.49,254.66,1.128196547482897,38.17557,2190.2400000000002,9.905914153272146
19,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,100.0,254.66,1.128196547482897,38.17557,2190.2400000000002,9.905914153272146
31,78.12,49.75,44.17,25.92,82.3,6.5,819.19,COCONUT,0.34,172.04000000000002,0.8317717117571155,37.51557,2133.216,10.0
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WHEAT,129.55,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
6,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,0.47,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
28,78.12,49.75,44.17,30.0,83.3,6.5,833.33,PIGEONPEAS,180.56,172.04000000000002,0.8317717117571155,39.48998999999999,2499.0,10.0
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JOWAR,0.1,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
13,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,267.21,254.66,1.128196547482897,38.17557,2190.2400000000002,9.905914153272146
3,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,348.88,254.66,1.128196547482897,38.17557,2190.2400000000002,9.905914153272146
15,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,1.18,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,GROUNDNUT,0.53,172.04000000000002,0.8317717117571155,37.78557,2156.5440000000003,10.0
35,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,213.19,98.72999999999999,0.42426427547224077,38.17557,2190.2400000000002,9.999218780516783
12,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,0.6,108.18,0.8029999866166669,38.17557,2190.2400000000002,9.595142376793728
35,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,1.18,194.62,0.8920863222624313,38.17557,2190.2400000000002,9.595142376793728
13,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,1.41,194.62,0.8920863222624313,38.17557,2190.2400000000002,9.595142376793728
13,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,8275.43,316.22,0.7129082892968512,38.17557,2190.2400000000002,9.037070778731959
10,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JOWAR,0.5,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
26,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,1.0,98.72999999999999,0.42426427547224077,38.17557,2190.2400000000002,9.999218780516783
2,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,56.5,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
15,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,14.29,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
20,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,129.32,128.26,0.741952998207891,38.17557,2190.2400000000002,9.48557850406423
5,78.12,49.75,44.17,25.92,84.5,6.5,819.19,KIDNEYBEANS,0.33,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
28,54.63,37.03,36.6,27.4,83.3,6.76,848.0,LENTIL,0.85,128.26,0.741952998207891,38.494,2282.4199999999996,9.48557850406423
14,78.12,49.75,44.17,25.0,82.5,6.5,344.44,RICE,0.4,172.04000000000002,0.8317717117571155,35.78332,2062.5,10.0
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,91.56,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
20,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WHEAT,100.0,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
23,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,100.0,98.72999999999999,0.42426427547224077,38.17557,2190.2400000000002,9.999218780516783
30,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,66.67,108.18,0.8029999866166669,38.17557,2190.2400000000002,9.595142376793728
13,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,62.46,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,28.57,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,80.0,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
15,78.12,49.75,44.17,25.92,84.5,6.5,819.19,POMEGRANATE,23.08,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,47.35,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
20,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,0.72,95.38999999999999,0.5696889819040812,38.17557,2190.2400000000002,9.99687548823039
0,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,0.17,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
30,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,2.03,98.72999999999999,0.42426427547224077,38.17557,2190.2400000000002,9.999218780516783
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,GROUNDNUT,0.5,172.04000000000002,0.8317717117571155,37.78557,2156.5440000000003,10.0
9,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,75.45,188.06,0.9665376872682456,38.17557,2190.2400000000002,9.99687548823039
9,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,0.36,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
21,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,9523.0,316.22,0.7129082892968512,38.17557,2190.2400000000002,9.037070778731959
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,JOWAR,0.5,172.04000000000002,0.8317717117571155,37.81557,2159.136,10.0
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,35.0,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
7,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,1.23,194.62,0.8920863222624313,38.17557,2190.2400000000002,9.595142376793728
12,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,150.0,254.66,1.128196547482897,38.17557,2190.2400000000002,9.905914153272146
15,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,0.96,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,0.31,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GROUNDNUT,0.39,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
1,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,0.31,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
31,78.12,49.75,44.17,30.0,82.3,6.5,550.0,RICE,29.82,172.04000000000002,0.8317717117571155,38.339999999999996,2469.0,10.0
20,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,105.41,98.72999999999999,0.42426427547224077,38.17557,2190.2400000000002,9.999218780516783
8,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,60.83,316.22,0.7129082892968512,38.17557,2190.2400000000002,9.037070778731959
18,78.12,49.75,44.17,25.92,84.5,6.5,819.19,APPLE,0.45,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
31,131.61,70.63,113.98,27.2,82.3,6.86,1096.0,POTATO,98.1,316.22,0.7129082892968512,38.858000000000004,2238.56,9.037070778731959
25,78.12,49.75,44.17,25.92,84.3,6.5,819.19,SOYABEAN,33.33,172.04000000000002,0.8317717117571155,38.11557,2185.056,10.0
0,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,163.79,98.72999999999999,0.42426427547224077,38.17557,2190.2400000000002,9.999218780516783
20,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,0.79,128.26,0.741952998207891,38.17557,2190.2400000000002,9.48557850406423
18,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,118.27,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
11,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,0.6,95.38999999999999,0.5696889819040812,38.17557,2190.2400000000002,9.99687548823039
4,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JUTE,38.89,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
29,78.12,49.75,44.17,25.92,83.2,6.5,819.19,JOWAR,25.0,172.04000000000002,0.8317717117571155,37.78557,2156.5440000000003,10.0
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,47.63,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
31,54.63,37.03,36.6,25.0,82.3,6.76,644.44,LENTIL,27.65,128.26,0.741952998207891,36.62332,2057.5,9.48557850406423
18,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,211.11,188.06,0.9665376872682456,38.17557,2190.2400000000002,9.99687548823039
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,0.5,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
22,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,105.08,128.26,0.741952998207891,38.17557,2190.2400000000002,9.48557850406423
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,0.36,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,29.41,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
15,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,33.33,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
15,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JOWAR,0.5,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
13,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,23.23,108.18,0.8029999866166669,38.17557,2190.2400000000002,9.595142376793728
8,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,212.5,254.66,1.128196547482897,38.17557,2190.2400000000002,9.905914153272146
3,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,0.54,95.38999999999999,0.5696889819040812,38.17557,2190.2400000000002,9.99687548823039
20,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,159.93,128.26,0.741952998207891,38.17557,2190.2400000000002,9.48557850406423
12,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GROUNDNUT,0.75,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
9,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JUTE,50.0,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,0.58,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
20,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GROUNDNUT,80.0,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,MAIZE,1.04,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
3,78.12,49.75,44.17,25.92,84.5,6.5,819.19,POMEGRANATE,0.19,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,0.35,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,0.5,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
33,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,0.5,108.18,0.8029999866166669,38.17557,2190.2400000000002,9.595142376793728
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,25.45,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
4,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,0.67,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,0.64,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
30,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,81.91,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,57.66,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
4,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,0.41,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
6,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,3.03,254.66,1.128196547482897,38.17557,2190.2400000000002,9.905914153272146
15,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,138.56,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
11,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,0.25,98.72999999999999,0.42426427547224077,38.17557,2190.2400000000002,9.999218780516783
4,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,161.37,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
21,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,98.12,108.18,0.8029999866166669,38.17557,2190.2400000000002,9.595142376793728
18,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,100.0,254.66,1.128196547482897,38.17557,2190.2400000000002,9.905914153272146
18,78.12,49.75,44.17,25.92,84.5,6.5,819.19,POMEGRANATE,33.82,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
19,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,1.22,194.62,0.8920863222624313,38.17557,2190.2400000000002,9.595142376793728
15,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,8.36,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
25,135.0,70.0,49.66,25.92,84.3,6.61,819.19,BANANA,279.73,254.66,1.128196547482897,38.11557,2185.056,9.905914153272146
9,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JUTE,21.79,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
26,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,1.0,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
19,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,1.27,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
2,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,146.85,128.26,0.741952998207891,38.17557,2190.2400000000002,9.48557850406423
31,78.12,49.75,44.17,25.92,82.3,6.5,819.19,JOWAR,33.33,172.04000000000002,0.8317717117571155,37.51557,2133.216,10.0
34,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,4220.2,316.22,0.7129082892968512,38.17557,2190.2400000000002,9.037070778731959
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,1.42,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
3,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,0.95,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
3,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,31.02,128.26,0.741952998207891,38.17557,2190.2400000000002,9.48557850406423
9,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,100.0,128.26,0.741952998207891,38.17557,2190.2400000000002,9.48557850406423
8,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,205.21,194.62,0.8920863222624313,38.17557,2190.2400000000002,9.595142376793728
6,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GROUNDNUT,48.48,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
14,78.12,49.75,44.17,25.92,82.5,6.5,819.19,SUNFLOWER,50.0,172.04000000000002,0.8317717117571155,37.57557,2138.4,10.0
18,78.12,49.75,44.17,25.92,84.5,6.5,819.19,POMEGRANATE,0.34,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
26,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,100.0,98.72999999999999,0.42426427547224077,38.17557,2190.2400000000002,9.999218780516783
15,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,7.41,172.04000000000002,0.8317717117571155,38.17557,2190.2400000000002,10.0
20,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,2.39,194.62,0.8920863222624313,38.17557,2190.2400000000002,9.595142376793728
