district,nitrogen,phosphorus,potassium,temperature,ph,rainfall,label,yield,area,season,humidity,irrigation_type,soil_type,year
30,125.0,75.0,145.0,32.79,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,74.72,2,0,10
30,130.0,75.0,145.0,34.2,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,73.73,2,0,11
30,135.0,75.0,145.0,34.58,7.0,1726.93,SUGARCANE,2.558342116098446,1181.4,4,70.26,2,0,12
30,140.0,75.0,145.0,27.97,7.0,1825.06,SUGARCANE,2.558342116098446,1181.4,4,68.41,2,0,13
30,145.0,75.0,145.0,29.08,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,73.14,2,0,0
30,150.0,75.0,145.0,28.72,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,60.65,2,0,1
30,120.0,80.0,150.0,26.99,6.0,1664.92,SUGARCANE,2.558342116098446,1181.4,4,61.51,2,3,2
30,125.0,80.0,150.0,22.28,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,71.46,2,3,3
30,130.0,80.0,150.0,20.98,6.0,1990.51,SUGARCANE,2.558342116098446,1181.4,4,64.21,2,3,4
30,135.0,80.0,150.0,26.55,6.0,1943.66,SUGARCANE,2.558342116098446,1181.4,4,75.5,2,3,5
30,140.0,80.0,150.0,22.79,6.0,1970.61,SUGARCANE,2.558342116098446,1181.4,4,75.45,2,3,6
30,145.0,80.0,150.0,33.3,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,74.2,2,3,7
30,150.0,80.0,150.0,31.43,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,78.07,2,3,8
30,120.0,85.0,120.0,29.28,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,62.82,2,0,9
30,125.0,85.0,120.0,20.71,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,65.18,2,0,10
30,130.0,85.0,120.0,29.33,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,65.05,2,0,11
30,135.0,85.0,120.0,29.32,6.5,1517.59,SUGARCANE,2.558342116098446,1181.4,4,75.65,2,0,12
30,140.0,85.0,120.0,26.59,6.5,1940.46,SUGARCANE,2.558342116098446,1181.4,4,70.43,2,0,13
30,145.0,85.0,120.0,29.87,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,65.05,2,0,0
30,150.0,85.0,120.0,32.87,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,62.73,2,0,1
30,120.0,90.0,125.0,31.37,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,77.86,2,0,2
30,125.0,90.0,125.0,27.1,7.0,1951.55,SUGARCANE,2.558342116098446,1181.4,4,73.84,2,0,3
30,130.0,90.0,125.0,23.93,7.0,1800.46,SUGARCANE,2.558342116098446,1181.4,4,70.57,2,0,4
30,135.0,90.0,125.0,27.17,7.0,1837.35,SUGARCANE,2.558342116098446,1181.4,4,79.31,2,0,5
30,140.0,90.0,125.0,34.19,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,76.99,2,0,6
30,145.0,90.0,125.0,32.3,7.0,1774.97,SUGARCANE,2.558342116098446,1181.4,4,63.56,2,0,7
30,150.0,90.0,125.0,20.41,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,70.16,2,0,8
30,120.0,60.0,135.0,31.74,6.0,1918.65,SUGARCANE,2.558342116098446,1181.4,4,69.72,2,3,9
30,125.0,60.0,135.0,22.56,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,76.89,2,3,10
30,130.0,60.0,135.0,28.57,6.0,1609.52,SUGARCANE,2.558342116098446,1181.4,4,62.98,2,3,11
30,135.0,60.0,135.0,32.1,6.0,1687.88,SUGARCANE,2.558342116098446,1181.4,4,69.04,2,3,12
30,140.0,60.0,135.0,28.42,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,72.73,2,3,13
30,145.0,60.0,135.0,26.06,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,78.91,2,3,0
30,150.0,60.0,135.0,24.82,6.0,1853.95,SUGARCANE,2.558342116098446,1181.4,4,77.99,2,3,1
30,120.0,65.0,140.0,24.58,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,70.68,2,0,2
30,125.0,65.0,140.0,32.56,6.5,1925.45,SUGARCANE,2.558342116098446,1181.4,4,72.13,2,0,3
30,130.0,65.0,140.0,32.38,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,77.05,2,0,4
30,135.0,65.0,140.0,32.35,6.5,1777.43,SUGARCANE,2.558342116098446,1181.4,4,74.89,2,0,5
30,140.0,65.0,140.0,24.24,6.5,1971.89,SUGARCANE,2.558342116098446,1181.4,4,77.59,2,0,6
30,145.0,65.0,140.0,31.98,6.5,1778.73,SUGARCANE,2.558342116098446,1181.4,4,77.92,2,0,7
30,150.0,65.0,140.0,20.55,6.5,1715.22,SUGARCANE,2.558342116098446,1181.4,4,76.65,2,0,8
30,120.0,70.0,145.0,23.1,7.0,1921.15,SUGARCANE,2.558342116098446,1181.4,4,60.19,2,0,9
30,125.0,70.0,145.0,27.72,7.0,1834.71,SUGARCANE,2.558342116098446,1181.4,4,66.22,2,0,10
30,130.0,70.0,145.0,26.1,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,68.07,2,0,11
30,135.0,70.0,145.0,21.68,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,73.56,2,0,12
30,140.0,70.0,145.0,20.63,7.0,1858.55,SUGARCANE,2.558342116098446,1181.4,4,66.14,2,0,13
30,145.0,70.0,145.0,29.17,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,66.47,2,0,0
30,150.0,70.0,145.0,24.7,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,68.0,2,0,1
30,120.0,75.0,150.0,20.24,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,79.11,2,3,2
30,125.0,75.0,150.0,26.46,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,68.74,2,3,3
30,130.0,75.0,150.0,24.6,6.0,1912.31,SUGARCANE,2.558342116098446,1181.4,4,62.81,2,3,4
30,135.0,75.0,150.0,28.65,6.0,1813.02,SUGARCANE,2.558342116098446,1181.4,4,60.13,2,3,5
30,140.0,75.0,150.0,33.95,6.0,1515.03,SUGARCANE,2.558342116098446,1181.4,4,64.73,2,3,6
30,145.0,75.0,150.0,24.62,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,78.78,2,3,7
30,150.0,75.0,150.0,34.96,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,79.1,2,3,8
30,120.0,80.0,120.0,21.29,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,70.58,2,0,9
30,125.0,80.0,120.0,21.32,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,72.93,2,0,10
30,130.0,80.0,120.0,30.69,6.5,1637.72,SUGARCANE,2.558342116098446,1181.4,4,75.92,2,0,11
30,135.0,80.0,120.0,31.23,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,61.12,2,0,12
30,140.0,80.0,120.0,26.34,6.5,1860.44,SUGARCANE,2.558342116098446,1181.4,4,67.49,2,0,13
30,145.0,80.0,120.0,24.29,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,72.84,2,0,0
30,150.0,80.0,120.0,31.91,6.5,1865.65,SUGARCANE,2.558342116098446,1181.4,4,77.97,2,0,1
30,120.0,85.0,125.0,34.34,7.0,1522.0,SUGARCANE,2.558342116098446,1181.4,4,74.54,2,0,2
30,125.0,85.0,125.0,34.85,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,67.0,2,0,3
30,130.0,85.0,125.0,29.52,7.0,1648.73,SUGARCANE,2.558342116098446,1181.4,4,78.2,2,0,4
30,135.0,85.0,125.0,31.1,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,73.29,2,0,5
30,140.0,85.0,125.0,32.33,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,76.6,2,0,6
30,145.0,85.0,125.0,31.98,7.0,1721.33,SUGARCANE,2.558342116098446,1181.4,4,67.71,2,0,7
30,150.0,85.0,125.0,34.9,7.0,1912.01,SUGARCANE,2.558342116098446,1181.4,4,60.04,2,0,8
30,120.0,90.0,130.0,32.16,6.0,1877.73,SUGARCANE,2.558342116098446,1181.4,4,63.32,2,3,9
30,125.0,90.0,130.0,29.94,6.0,1589.22,SUGARCANE,2.558342116098446,1181.4,4,78.54,2,3,10
30,130.0,90.0,130.0,25.64,6.0,1923.52,SUGARCANE,2.558342116098446,1181.4,4,60.66,2,3,11
30,135.0,90.0,130.0,28.97,6.0,1979.48,SUGARCANE,2.558342116098446,1181.4,4,71.92,2,3,12
30,140.0,90.0,130.0,33.21,6.0,1526.6,SUGARCANE,2.558342116098446,1181.4,4,68.18,2,3,13
30,145.0,90.0,130.0,24.58,6.0,1988.14,SUGARCANE,2.558342116098446,1181.4,4,68.59,2,3,0
30,150.0,90.0,130.0,20.46,6.0,1593.83,SUGARCANE,2.558342116098446,1181.4,4,68.02,2,3,1
30,120.0,60.0,140.0,24.91,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,61.35,2,0,2
30,125.0,60.0,140.0,34.4,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,62.45,2,0,3
30,130.0,60.0,140.0,31.91,6.5,1556.43,SUGARCANE,2.558342116098446,1181.4,4,61.26,2,0,4
30,135.0,60.0,140.0,22.81,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,61.08,2,0,5
30,140.0,60.0,140.0,20.18,6.5,1861.6,SUGARCANE,2.558342116098446,1181.4,4,61.71,2,0,6
30,145.0,60.0,140.0,30.04,6.5,1725.62,SUGARCANE,2.558342116098446,1181.4,4,73.93,2,0,7
30,150.0,60.0,140.0,28.69,6.5,1753.92,SUGARCANE,2.558342116098446,1181.4,4,62.28,2,0,8
30,120.0,65.0,145.0,21.24,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,65.23,2,0,9
30,125.0,65.0,145.0,34.49,7.0,1581.55,SUGARCANE,2.558342116098446,1181.4,4,73.14,2,0,10
30,130.0,65.0,145.0,29.27,7.0,1558.75,SUGARCANE,2.558342116098446,1181.4,4,62.25,2,0,11
30,135.0,65.0,145.0,29.77,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,78.21,2,0,12
30,140.0,65.0,145.0,32.8,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,69.55,2,0,13
30,145.0,65.0,145.0,25.06,7.0,1983.43,SUGARCANE,2.558342116098446,1181.4,4,79.26,2,0,0
30,150.0,65.0,145.0,28.37,7.0,1913.28,SUGARCANE,2.558342116098446,1181.4,4,63.85,2,0,1
30,120.0,70.0,150.0,28.64,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,60.61,2,3,2
30,125.0,70.0,150.0,34.51,6.0,1740.99,SUGARCANE,2.558342116098446,1181.4,4,71.81,2,3,3
30,130.0,70.0,150.0,21.97,6.0,1740.54,SUGARCANE,2.558342116098446,1181.4,4,66.57,2,3,4
30,135.0,70.0,150.0,31.38,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,71.45,2,3,5
30,140.0,70.0,150.0,28.63,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,69.47,2,3,6
30,145.0,70.0,150.0,32.68,6.0,1553.78,SUGARCANE,2.558342116098446,1181.4,4,69.14,2,3,7
30,150.0,70.0,150.0,32.48,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,77.02,2,3,8
30,120.0,75.0,120.0,20.18,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,63.84,2,0,9
30,125.0,75.0,120.0,23.85,6.5,1773.95,SUGARCANE,2.558342116098446,1181.4,4,69.99,2,0,10
30,130.0,75.0,120.0,22.71,6.5,1882.89,SUGARCANE,2.558342116098446,1181.4,4,68.32,2,0,11
30,135.0,75.0,120.0,26.93,6.5,1697.68,SUGARCANE,2.558342116098446,1181.4,4,73.48,2,0,12
30,140.0,75.0,120.0,33.58,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,61.0,2,0,13
30,145.0,75.0,120.0,20.08,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,70.59,2,0,0
30,150.0,75.0,120.0,27.32,6.5,1568.54,SUGARCANE,2.558342116098446,1181.4,4,69.57,2,0,1
30,120.0,80.0,125.0,33.27,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,79.47,2,0,2
30,125.0,80.0,125.0,33.89,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,75.12,2,0,3
30,130.0,80.0,125.0,29.86,7.0,1535.13,SUGARCANE,2.558342116098446,1181.4,4,63.1,2,0,4
30,135.0,80.0,125.0,32.45,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,70.18,2,0,5
30,140.0,80.0,125.0,24.86,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,75.67,2,0,6
30,145.0,80.0,125.0,24.29,7.0,1930.16,SUGARCANE,2.558342116098446,1181.4,4,70.49,2,0,7
30,150.0,80.0,125.0,20.74,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,67.13,2,0,8
30,120.0,85.0,130.0,27.55,6.0,1828.37,SUGARCANE,2.558342116098446,1181.4,4,67.53,2,3,9
30,125.0,85.0,130.0,26.84,6.0,1567.18,SUGARCANE,2.558342116098446,1181.4,4,67.34,2,3,10
30,130.0,85.0,130.0,25.58,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,60.4,2,3,11
30,135.0,85.0,130.0,21.7,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,74.61,2,3,12
30,140.0,85.0,130.0,23.46,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,72.22,2,3,13
30,145.0,85.0,130.0,23.06,6.0,1731.31,SUGARCANE,2.558342116098446,1181.4,4,65.37,2,3,0
30,150.0,85.0,130.0,34.16,6.0,1895.49,SUGARCANE,2.558342116098446,1181.4,4,72.6,2,3,1
30,120.0,90.0,135.0,34.5,6.5,1961.18,SUGARCANE,2.558342116098446,1181.4,4,66.17,2,0,2
30,125.0,90.0,135.0,20.05,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,64.87,2,0,3
30,130.0,90.0,135.0,22.56,6.5,1914.57,SUGARCANE,2.558342116098446,1181.4,4,74.82,2,0,4
30,135.0,90.0,135.0,33.33,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,76.18,2,0,5
30,140.0,90.0,135.0,20.58,6.5,1656.94,SUGARCANE,2.558342116098446,1181.4,4,72.51,2,0,6
30,145.0,90.0,135.0,34.15,6.5,1909.78,SUGARCANE,2.558342116098446,1181.4,4,75.68,2,0,7
30,150.0,90.0,135.0,25.7,6.5,1654.98,SUGARCANE,2.558342116098446,1181.4,4,67.31,2,0,8
30,120.0,60.0,145.0,28.08,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,61.44,2,0,9
30,125.0,60.0,145.0,31.46,7.0,1677.76,SUGARCANE,2.558342116098446,1181.4,4,72.1,2,0,10
30,130.0,60.0,145.0,23.66,7.0,1919.07,SUGARCANE,2.558342116098446,1181.4,4,65.12,2,0,11
30,135.0,60.0,145.0,21.51,7.0,1582.26,SUGARCANE,2.558342116098446,1181.4,4,75.55,2,0,12
30,140.0,60.0,145.0,32.15,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,67.16,2,0,13
30,145.0,60.0,145.0,34.77,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,73.41,2,0,0
30,150.0,60.0,145.0,29.88,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,71.06,2,0,1
30,120.0,65.0,150.0,32.38,6.0,1542.27,SUGARCANE,2.558342116098446,1181.4,4,76.35,2,3,2
30,125.0,65.0,150.0,34.12,6.0,1674.98,SUGARCANE,2.558342116098446,1181.4,4,76.65,2,3,3
30,130.0,65.0,150.0,23.43,6.0,1880.05,SUGARCANE,2.558342116098446,1181.4,4,61.37,2,3,4
30,135.0,65.0,150.0,25.26,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,65.9,2,3,5
30,140.0,65.0,150.0,23.29,6.0,1829.52,SUGARCANE,2.558342116098446,1181.4,4,77.42,2,3,6
30,145.0,65.0,150.0,20.93,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,68.08,2,3,7
30,150.0,65.0,150.0,30.98,6.0,1665.13,SUGARCANE,2.558342116098446,1181.4,4,70.3,2,3,8
30,120.0,70.0,120.0,22.18,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,63.67,2,0,9
30,125.0,70.0,120.0,21.39,6.5,1897.97,SUGARCANE,2.558342116098446,1181.4,4,71.05,2,0,10
30,130.0,70.0,120.0,25.36,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,65.29,2,0,11
30,135.0,70.0,120.0,20.91,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,76.58,2,0,12
30,140.0,70.0,120.0,22.69,6.5,1559.9,SUGARCANE,2.558342116098446,1181.4,4,64.0,2,0,13
30,145.0,70.0,120.0,21.05,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,67.2,2,0,0
30,150.0,70.0,120.0,33.16,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,61.9,2,0,1
30,120.0,75.0,125.0,31.7,7.0,1942.46,SUGARCANE,2.558342116098446,1181.4,4,71.76,2,0,2
30,125.0,75.0,125.0,32.89,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,78.84,2,0,3
30,130.0,75.0,125.0,33.02,7.0,1532.54,SUGARCANE,2.558342116098446,1181.4,4,63.46,2,0,4
30,135.0,75.0,125.0,34.17,7.0,1997.95,SUGARCANE,2.558342116098446,1181.4,4,60.39,2,0,5
30,140.0,75.0,125.0,22.8,7.0,1926.32,SUGARCANE,2.558342116098446,1181.4,4,68.45,2,0,6
30,145.0,75.0,125.0,33.5,7.0,1874.49,SUGARCANE,2.558342116098446,1181.4,4,74.97,2,0,7
30,150.0,75.0,125.0,27.88,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,79.5,2,0,8
30,120.0,80.0,130.0,22.49,6.0,1681.92,SUGARCANE,2.558342116098446,1181.4,4,61.03,2,3,9
30,125.0,80.0,130.0,29.84,6.0,1676.31,SUGARCANE,2.558342116098446,1181.4,4,75.72,2,3,10
30,130.0,80.0,130.0,24.91,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,67.37,2,3,11
30,135.0,80.0,130.0,20.7,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,63.07,2,3,12
30,140.0,80.0,130.0,21.18,6.0,1522.44,SUGARCANE,2.558342116098446,1181.4,4,63.85,2,3,13
30,145.0,80.0,130.0,26.36,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,78.48,2,3,0
30,150.0,80.0,130.0,32.4,6.0,1798.7,SUGARCANE,2.558342116098446,1181.4,4,76.19,2,3,1
30,120.0,85.0,135.0,24.67,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,66.23,2,0,2
30,125.0,85.0,135.0,31.49,6.5,1968.87,SUGARCANE,2.558342116098446,1181.4,4,78.8,2,0,3
30,130.0,85.0,135.0,20.84,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,62.11,2,0,4
30,135.0,85.0,135.0,25.91,6.5,1896.98,SUGARCANE,2.558342116098446,1181.4,4,66.45,2,0,5
30,140.0,85.0,135.0,21.91,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,73.06,2,0,6
30,145.0,85.0,135.0,32.95,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,79.99,2,0,7
30,150.0,85.0,135.0,34.52,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,69.31,2,0,8
30,120.0,90.0,140.0,24.88,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,76.21,2,0,9
30,125.0,90.0,140.0,34.83,7.0,1986.36,SUGARCANE,2.558342116098446,1181.4,4,78.32,2,0,10
30,130.0,90.0,140.0,31.28,7.0,1868.09,SUGARCANE,2.558342116098446,1181.4,4,60.19,2,0,11
30,135.0,90.0,140.0,20.02,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,65.78,2,0,12
30,140.0,90.0,140.0,27.28,7.0,1861.52,SUGARCANE,2.558342116098446,1181.4,4,62.01,2,0,13
30,145.0,90.0,140.0,32.51,7.0,1589.4,SUGARCANE,2.558342116098446,1181.4,4,75.52,2,0,0
30,150.0,90.0,140.0,28.01,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,71.34,2,0,1
30,120.0,60.0,150.0,28.25,6.0,1897.2,SUGARCANE,2.558342116098446,1181.4,4,61.91,2,3,2
30,125.0,60.0,150.0,26.72,6.0,1632.6,SUGARCANE,2.558342116098446,1181.4,4,68.41,2,3,3
30,130.0,60.0,150.0,25.93,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,70.28,2,3,4
30,135.0,60.0,150.0,20.41,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,73.96,2,3,5
30,140.0,60.0,150.0,29.33,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,75.59,2,3,6
30,145.0,60.0,150.0,31.5,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,61.76,2,3,7
30,150.0,60.0,150.0,31.85,6.0,1588.07,SUGARCANE,2.558342116098446,1181.4,4,69.75,2,3,8
30,120.0,65.0,120.0,29.37,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,63.22,2,0,9
30,125.0,65.0,120.0,25.12,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,75.07,2,0,10
30,130.0,65.0,120.0,20.34,6.5,1710.15,SUGARCANE,2.558342116098446,1181.4,4,73.15,2,0,11
30,135.0,65.0,120.0,33.44,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,74.46,2,0,12
30,140.0,65.0,120.0,26.44,6.5,1586.67,SUGARCANE,2.558342116098446,1181.4,4,61.5,2,0,13
30,145.0,65.0,120.0,29.02,6.5,1873.04,SUGARCANE,2.558342116098446,1181.4,4,70.21,2,0,0
30,150.0,65.0,120.0,22.92,6.5,1594.53,SUGARCANE,2.558342116098446,1181.4,4,76.81,2,0,1
30,120.0,70.0,125.0,22.13,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,74.27,2,0,2
30,125.0,70.0,125.0,21.3,7.0,1535.38,SUGARCANE,2.558342116098446,1181.4,4,77.23,2,0,3
30,130.0,70.0,125.0,31.98,7.0,1925.76,SUGARCANE,2.558342116098446,1181.4,4,64.12,2,0,4
30,135.0,70.0,125.0,29.7,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,65.74,2,0,5
30,140.0,70.0,125.0,29.32,7.0,1751.38,SUGARCANE,2.558342116098446,1181.4,4,68.83,2,0,6
30,145.0,70.0,125.0,33.79,7.0,1605.01,SUGARCANE,2.558342116098446,1181.4,4,70.47,2,0,7
30,150.0,70.0,125.0,22.38,7.0,1627.0,SUGARCANE,2.558342116098446,1181.4,4,65.04,2,0,8
30,120.0,75.0,130.0,22.55,6.0,1904.94,SUGARCANE,2.558342116098446,1181.4,4,67.62,2,3,9
30,125.0,75.0,130.0,22.84,6.0,1928.58,SUGARCANE,2.558342116098446,1181.4,4,73.74,2,3,10
30,130.0,75.0,130.0,26.35,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,72.91,2,3,11
30,135.0,75.0,130.0,33.11,6.0,1737.93,SUGARCANE,2.558342116098446,1181.4,4,62.21,2,3,12
30,140.0,75.0,130.0,33.22,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,79.71,2,3,13
30,145.0,75.0,130.0,28.86,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,71.25,2,3,0
30,150.0,75.0,130.0,29.87,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,69.67,2,3,1
30,120.0,80.0,135.0,33.47,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,79.34,2,0,2
30,125.0,80.0,135.0,29.36,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,62.81,2,0,3
30,130.0,80.0,135.0,23.45,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,70.87,2,0,4
30,135.0,80.0,135.0,30.57,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,76.1,2,0,5
30,140.0,80.0,135.0,31.55,6.5,1773.63,SUGARCANE,2.558342116098446,1181.4,4,67.98,2,0,6
30,145.0,80.0,135.0,29.53,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,74.73,2,0,7
30,150.0,80.0,135.0,24.1,6.5,2000.0,SUGARCANE,2.558342116098446,1181.4,4,77.98,2,0,8
30,120.0,85.0,140.0,26.0,7.0,1584.61,SUGARCANE,2.558342116098446,1181.4,4,65.23,2,0,9
30,125.0,85.0,140.0,27.06,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,64.83,2,0,10
30,130.0,85.0,140.0,22.18,7.0,1866.22,SUGARCANE,2.558342116098446,1181.4,4,67.21,2,0,11
30,135.0,85.0,140.0,26.78,7.0,1822.09,SUGARCANE,2.558342116098446,1181.4,4,68.37,2,0,12
30,140.0,85.0,140.0,22.42,7.0,1843.27,SUGARCANE,2.558342116098446,1181.4,4,62.22,2,0,13
30,145.0,85.0,140.0,27.49,7.0,1820.02,SUGARCANE,2.558342116098446,1181.4,4,64.63,2,0,0
30,150.0,85.0,140.0,20.76,7.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,77.46,2,0,1
30,120.0,90.0,145.0,34.23,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,71.33,2,3,2
30,125.0,90.0,145.0,23.7,6.0,1925.64,SUGARCANE,2.558342116098446,1181.4,4,65.36,2,3,3
30,130.0,90.0,145.0,27.01,6.0,1912.58,SUGARCANE,2.558342116098446,1181.4,4,78.87,2,3,4
30,135.0,90.0,145.0,20.49,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,75.49,2,3,5
30,140.0,90.0,145.0,22.89,6.0,1503.03,SUGARCANE,2.558342116098446,1181.4,4,67.25,2,3,6
30,145.0,90.0,145.0,30.4,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,75.31,2,3,7
30,150.0,90.0,145.0,21.68,6.0,2000.0,SUGARCANE,2.558342116098446,1181.4,4,71.92,2,3,8
30,50.0,30.0,20.0,22.32,6.0,1065.9,TUR,0.09751139172242725,706.5,1,54.33,0,3,9
30,55.0,30.0,20.0,25.62,6.0,944.13,TUR,0.09751139172242725,706.5,1,74.08,0,3,10
30,60.0,30.0,20.0,26.75,6.0,828.4,TUR,0.09751139172242725,706.5,1,59.63,0,3,11
30,50.0,35.0,25.0,26.81,6.5,657.03,TUR,0.09751139172242725,706.5,1,51.52,0,1,12
30,55.0,35.0,25.0,27.24,6.5,984.48,TUR,0.09751139172242725,706.5,1,78.49,0,1,13
30,60.0,35.0,25.0,28.96,6.5,624.11,TUR,0.09751139172242725,706.5,1,48.68,0,0,0
30,50.0,40.0,20.0,28.25,6.0,1120.93,TUR,0.09751139172242725,706.5,1,64.41,0,3,1
30,55.0,40.0,20.0,26.08,6.0,747.79,TUR,0.09751139172242725,706.5,1,57.12,0,3,2
30,60.0,40.0,20.0,20.32,6.0,779.86,TUR,0.09751139172242725,706.5,1,58.05,0,3,3
30,50.0,30.0,25.0,27.5,6.5,651.23,TUR,0.09751139172242725,706.5,1,44.24,0,1,4
